farm_id,pb_crop,pb_p_Rice,pb_p_Cotton,pb_p_Maize,pb_p_Bajra,pb_p_Groundnut
482,Cotton,2.1719702497950953e-09,0.9993283963672895,9.930802859860392e-10,1.0000569381886519e-09,0.0006715994676028868
483,Maize,2.1579900657897262e-07,3.976849790040594e-06,0.9795757276015264,2.2998789222975337e-09,0.020420077449797954
484,Cotton,8.178789895632706e-06,0.9971604142817839,2.3698645582030403e-05,0.002777308830028949,3.0399452709481506e-05
485,Cotton,2.3534463721546343e-05,0.9986629415040755,4.796127617459336e-06,3.820281332701516e-05,0.0012705250912586196
486,Rice,0.9999999927273017,2.2894573295933327e-09,1.0065357235249087e-09,2.0656540127426005e-09,1.9110513039593748e-09
487,Bajra,4.809355384101935e-05,0.0055394158679673055,8.622186432988869e-08,0.8847023266809177,0.1097100776754095
488,Groundnut,4.5879100548154245e-07,1.8794515246833243e-07,8.374034711590059e-07,0.031004087736936095,0.9689944281234347
489,Bajra,9.865765065487284e-10,1.333090950788134e-07,7.600906965276623e-06,0.9991936509968193,0.0007986138005436874
490,Groundnut,0.0006877860479428783,0.0003306918487085385,9.939090175579305e-10,2.6489648089969482e-06,0.9989788721446305
491,Bajra,3.159816875529364e-06,6.900176819126109e-05,8.887113104453456e-08,0.970798724811151,0.02912902473265101
492,Cotton,5.3098887131761666e-06,0.9999164016090094,1.9443562370733092e-07,3.542091224719536e-05,4.267315440637092e-05
493,Cotton,5.739304846048844e-06,0.9453340323078134,0.0014541920209467387,0.04409137705339454,0.009114659312999266
494,Cotton,3.7785576520214704e-06,0.9472844561748042,4.988322953468129e-06,0.037566477114726125,0.015140299829864038
495,Bajra,2.9984590582417466e-05,0.01144582905635121,1.0913328304061293e-06,0.9884318972000358,9.119782020019903e-05
496,Cotton,5.61614028904817e-05,0.8995533249864972,1.6442641565551396e-05,0.08939198634908307,0.01098208461996354
497,Cotton,0.0014874986122091938,0.5258826359168833,0.00015757178415111892,0.0006728595541252967,0.471799434132631
498,Bajra,8.699591174339345e-07,0.0012821300594414691,1.617642145245789e-05,0.9869748375256749,0.011725986034313712
499,Bajra,0.00015341971034221668,1.1085262596125256e-09,5.324239531358546e-09,0.9998462257733662,3.4808352589610406e-07
500,Groundnut,1.9659386415735713e-06,0.0807871388508773,4.079782209695134e-06,0.00581426571437926,0.9133925497138922
501,Cotton,2.026427684632542e-05,0.9670479225834738,4.6665703665070275e-07,5.888178213296063e-06,0.03292545830443005
502,Cotton,0.016368761993901613,0.9047520302850922,0.0017031031821569662,0.02571879300605794,0.051457311532791324
503,Bajra,4.953882683177931e-06,0.038046178054224826,0.027094890393108955,0.9348278177715631,2.6159898419907694e-05
504,Cotton,6.524654759284216e-05,0.9991474207247686,3.62972327762605e-07,2.5241201187301553e-07,0.0007867173432987712
505,Bajra,0.00015108218763194075,0.0026162837019888512,1.7108902236938033e-05,0.9970141791579278,0.00020134605021446736
506,Bajra,2.35251862676303e-05,0.02586720108623016,2.033891155546592e-06,0.9741044187780528,2.821058293828948e-06
507,Bajra,1.523561494413861e-07,0.00037679853163445344,1.6735983899906867e-06,0.9996212878243093,8.768951710376821e-08
508,Bajra,6.219999521576393e-05,0.002299955485367363,6.43222262230416e-05,0.8556401104783331,0.1419334118148607
509,Bajra,9.018937529563841e-07,7.224286733611258e-07,1.7381034192391392e-05,0.9999179463376351,6.304830574629572e-05
510,Cotton,1.5699472495226467e-05,0.9994078657029095,9.930804191931292e-10,1.3263155659148758e-07,0.0005763011999582085
511,Maize,1.6956919042595307e-05,0.12128575329265325,0.8786972610820275,2.1774905656005034e-09,2.6528786150445413e-08
512,Cotton,0.00012784806769717668,0.962070410585979,0.004269483144972477,0.0006608691476444389,0.032871389053706776
513,Bajra,0.0016218297544348032,0.002624051482605924,0.004348958167616293,0.9910887657300265,0.0003163948653163791
514,Cotton,0.00033175718202077184,0.890369677047522,3.450536687492818e-05,0.07021667902749094,0.039047381376091296
515,Cotton,9.318794835842881e-06,0.9999701321108848,6.979389385550748e-07,1.371617030739067e-05,6.134985033530247e-06
516,Bajra,0.013795807865087164,0.13040835353952976,5.776649572840826e-06,0.8186287301005569,0.0371613318452532
517,Cotton,9.866313852071901e-10,0.9999999217429005,7.425373306630904e-08,1.00005638370113e-09,2.0166786993731908e-09
518,Bajra,2.2238500285913997e-06,1.501883381704025e-09,0.0003205531917790326,0.9191424033812046,0.08053481807510454
519,Cotton,2.1111736563024794e-07,0.9992567314921706,3.702001420694548e-07,1.000057002964844e-09,0.0007426861902648906
520,Groundnut,0.0013962511296516141,0.3068641179394402,2.5568973841086954e-06,4.6604691168626045e-08,0.6917370274288329
521,Cotton,0.0006327159668304422,0.989967236069522,0.0005139157502342808,0.00028054364262223354,0.00860558857079114
522,Cotton,0.006087157150288605,0.9424556545031925,0.020045698841385535,0.019659489120800473,0.011752000384333073
523,Cotton,1.2901387805770482e-06,0.9912260924867601,9.930869531694095e-10,1.0000636522107524e-09,0.00877261538130862
524,Groundnut,2.9925828820988572e-05,1.0562432733690463e-07,9.939009791023528e-10,1.0809287464106744e-09,0.999969966472022
525,Rice,0.8587298151699303,6.289788502783787e-05,0.06288846296477789,0.07761725030363541,0.0007015736766285456
526,Groundnut,0.0002722813761687446,0.0004315880960152874,9.939036871049677e-10,1.0810903214979337e-09,0.999296128452822
527,Groundnut,5.938564102607528e-06,4.305418040580908e-08,9.939006760716855e-10,1.080905136332889e-09,0.9999940163069112
528,Groundnut,7.166321570141148e-07,2.9573289392853274e-07,9.939006094858664e-10,4.557202153704092e-07,0.999998530920833
529,Cotton,3.278487210876009e-05,0.8342966158754465,9.932161689599222e-10,4.1825571039197545e-07,0.16567018000351835
530,Groundnut,0.004053209778028921,0.01895248770549418,3.8857446366386126e-07,3.2207888440250043e-07,0.9769935918631288
531,Groundnut,0.0007437982994384209,0.11210089836939609,0.0020165867265049004,0.0006527661270284414,0.8844859504776321
532,Maize,2.0392141383418144e-06,0.15159477822575024,0.8225937227902834,0.025792135544438568,1.7324225389391974e-05
533,Cotton,1.5301463728718874e-08,0.9999969034131733,1.7421987049332252e-08,1.0000563864557555e-09,3.0628633197074207e-06
534,Bajra,6.646210025086964e-07,5.578644432980458e-07,1.3457601545331164e-06,0.9968066225471736,0.0031908092072260195
535,Cotton,7.723904869158283e-06,0.9979555613282547,5.929764672631502e-09,6.23579024063307e-05,0.0019743509347052747
536,Groundnut,9.874464598966205e-10,2.7241628263232287e-07,9.939001371591858e-10,0.000528291541549264,0.9994714340608214
537,Groundnut,0.00012518980783910664,0.00041570680076360626,1.0675678193414996e-08,0.005541143019245922,0.9939179496964732
538,Bajra,1.2511323727556266e-07,1.1164256972496279e-09,6.3205605941335116e-09,0.9098801375408355,0.09011972990894086
539,Cotton,8.576520924801434e-08,0.9999981485386208,1.0695074238985751e-06,4.53160864622658e-07,2.4302788131769603e-07
540,Cotton,1.3478254975322315e-07,0.9963951797038052,5.131278130708597e-05,0.0034901044450051434,6.326828733282697e-05
541,Cotton,7.732078670684718e-06,0.9536121626665492,9.930772775473281e-10,0.046339527278575085,4.0576983127727054e-05
542,Cotton,4.792700101975246e-06,0.6473929001663549,2.3916727732629657e-08,4.450017635895747e-06,0.3525978331991794
543,Cotton,3.526158196018763e-06,0.9280014444403147,2.9158388977980087e-07,8.23338644767279e-08,0.07199465548373503
544,Groundnut,4.3293642700626165e-05,0.0051593430164496275,0.0038038186469216183,0.0021660822491182635,0.9888274624448099
545,Maize,0.0001281130878949572,0.0060926838390747565,0.8756803787152667,0.11529077497654645,0.002808049381217107
546,Cotton,8.083174539416463e-09,0.9999999337990517,9.930797348181534e-10,1.0000563831486659e-09,5.612463787544243e-08
547,Groundnut,1.1344654342180247e-06,8.433857324300538e-07,9.939006146957493e-10,2.228807066730285e-08,0.999997998866862
548,Groundnut,5.50952587976015e-05,4.159749476075798e-05,2.48111619757513e-06,0.0006798186226862337,0.9992210075075577
549,Cotton,7.622051167431121e-05,0.9624247726966325,1.525169847237593e-07,0.0007665331363131051,0.03673232113839529
550,Rice,0.9939669589829995,4.89782188745074e-05,9.108630439959994e-09,9.625031796347685e-07,0.00598309118631596
551,Bajra,1.628307891502939e-06,5.939928368046206e-07,1.7305092625670048e-07,0.9999214626145104,7.614203383498653e-05
552,Bajra,4.833995327681156e-08,1.1083712209352201e-09,9.930240008351674e-10,0.999708310919999,0.000291638638652649
553,Bajra,1.4161692380468654e-08,9.841823622578716e-07,4.195971688115697e-05,0.9997931894386598,0.00016385250040448185
554,Bajra,2.0584978373221228e-06,1.4848999225364778e-05,0.0003836260805423487,0.9994397265104774,0.0001597399119174844
555,Groundnut,1.7967960659716207e-05,2.6995623678254017e-08,3.060421588700065e-08,0.035914237037664984,0.9640677374018356
556,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
557,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
558,Bajra,3.1328599907169897e-07,1.0867150597002955e-05,3.237253449908172e-05,0.9666411136168201,0.033315333412084654
559,Cotton,6.085463881031397e-07,0.8776002461594415,0.1223991432177171,1.0764268349837765e-09,1.0000263370505251e-09
560,Bajra,0.0003595450892377642,1.98018976709229e-06,0.002055942549008698,0.9973837148031709,0.00019881736881576298
561,Maize,1.830641509993576e-07,0.16751270919846034,0.8324871037197498,2.0869164270444813e-09,1.930722344862776e-09
562,Cotton,2.1663876784574995e-06,0.9951594139356462,0.00483841767737737,1.0000901311588796e-09,9.992078139387626e-10
563,Cotton,8.428854377823708e-07,0.9994913868320486,0.0005077668517828213,2.4315530160387654e-09,9.991776429396087e-10
564,Cotton,5.3617208309357473e-05,0.932422708989484,3.020006389983488e-06,2.134612820636739e-05,0.06749930766761042
565,Cotton,4.6992661091688724e-07,0.9999907446768366,2.4837152557761764e-08,2.538821042787854e-06,6.22173835697444e-06
566,Cotton,0.00012275854961790722,0.9646175300003137,0.0011618274770961504,0.03153340678813183,0.0025644771848402676
567,Cotton,6.492852661015556e-05,0.9742189788526114,0.0004449815407388877,0.00037914725704251724,0.024891963822997097
568,Cotton,9.866313847317435e-10,0.9999999630027362,3.358156003440471e-08,1.4298983374806192e-09,9.99174095772802e-10
569,Groundnut,0.0011898466022993005,0.0025972271497706288,3.031129164563457e-09,2.3320274117128116e-09,0.9962129208847735
570,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
571,Groundnut,3.80043760457557e-05,0.0039051553983683995,6.866888255949006e-06,0.00041235760036116456,0.9956376157369689
572,Cotton,4.4482804693168983e-05,0.9956216087901285,0.0035718173376697573,0.0007162187278515222,4.587233965703525e-05
573,Groundnut,0.0006359231342280704,0.0008015886690263295,9.939079780421371e-10,1.0813823180292774e-09,0.9985624861214554
574,Cotton,1.1286662719614201e-06,0.9627427307276993,9.931103321663861e-10,1.000087195451379e-09,0.03725613861283118
575,Cotton,0.0002656356320456523,0.21218757196367743,0.1797184723669843,0.35189329941035946,0.2559350206269331
576,Cotton,4.1457553235571036e-05,0.7080549082468099,0.00047369275191455477,0.2851846318162074,0.006245309631832474
577,Cotton,2.997278429676969e-08,0.9999999660229983,2.0049869913881833e-09,1.0000563838514803e-09,9.991740964045104e-10
578,Cotton,4.7243897378950325e-05,0.9159328418595956,0.08401866750425943,1.2457390062679155e-06,9.9975973529636e-10
579,Cotton,1.0425302491832587e-07,0.739799674369442,0.2602002025349831,1.7665267372770073e-08,1.1772825991160726e-09
580,Cotton,2.8502124889541607e-07,0.9982416718305405,3.2245172879853872e-09,1.5885979535579298e-06,0.0017564513257397908
581,Cotton,5.627417069447982e-07,0.9999841463661132,9.930797534832683e-10,1.6836066178129888e-06,1.360629248214844e-05
582,Cotton,9.86631383977091e-10,0.9999999903518554,9.930797341286252e-10,1.0000563824542932e-09,6.668377235403379e-09
583,Groundnut,4.959242603772517e-06,5.11017602843795e-07,9.93900663313703e-10,1.0809040880251002e-09,0.9999945276649888
584,Cotton,2.1752800728672286e-05,0.3962168801228576,0.603761354697676,1.0749119216118953e-08,1.6296185389793399e-09
585,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
586,Bajra,0.00011587728101275198,1.6832174960564517e-05,3.863088494841742e-07,0.9924433679128296,0.007423536322347511
587,Cotton,4.1772058643417004e-08,0.9999996359460691,8.637949677950274e-08,1.0000563849573161e-09,2.3490231912103933e-07
588,Groundnut,2.660609516597654e-05,0.0036661600467875186,6.632796490402204e-08,0.6537132641638298,0.34259390336625184
589,Bajra,9.865757573007273e-10,1.1083450127371302e-09,9.930237438916725e-10,0.9999999959129376,9.991177611690727e-10
590,Cotton,3.5516922302449312e-06,0.9999552898911985,6.625237319225123e-09,1.4661744347123821e-08,4.11371295896083e-05
591,Cotton,7.145126966805387e-05,0.9838989244092144,8.06573566232339e-09,0.0032676787742517374,0.012761937481130014
592,Groundnut,0.0006446935495494118,0.13211714989435588,0.026173126673909673,4.575104499237377e-06,0.8410604547776858
593,Groundnut,6.79341427939156e-05,0.0006705432851057552,6.317383600490305e-05,1.6596346578015044e-05,0.9991817523895173
594,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
595,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
596,Groundnut,0.0004912370026744237,0.29564642491105386,0.00028389448248507693,0.007999406282602192,0.6955790373211844
597,Cotton,8.820821438168857e-07,0.9839290031230092,0.015745330253213046,2.3074206560395497e-05,0.0003017103350734435
598,Cotton,0.0006572813846386222,0.8006247873558916,0.015455757800273154,0.16102059933925816,0.022241574119938462
599,Cotton,9.600548522536428e-06,0.7874552921841572,0.20208373871120636,0.008975943640135348,0.0014754249159785822
600,Cotton,9.223384502000534e-05,0.9885545181541352,8.522285145264971e-07,1.676634984234458e-08,0.01135237900598045
601,Cotton,0.012785970991120213,0.6563241946959789,0.0005107305991123185,0.29211052261401316,0.03826858109977556
602,Cotton,2.4240124117260095e-09,0.9999999542772012,3.4790019649969334e-08,1.0000563838766375e-09,7.508710448508425e-09
603,Cotton,4.5631080192271285e-05,0.7118690770029625,0.15423668820099534,0.13353093330335086,0.00031767041249889755
604,Cotton,5.756972453127703e-05,0.9862227528522727,0.00019693401278581238,8.217992345422608e-05,0.013440563486955987
605,Cotton,7.078060254293455e-07,0.9999989376549642,3.7853553408562705e-08,1.0000563937110298e-09,3.1568540062731464e-07
606,Bajra,6.356210965006094e-06,7.673885905263383e-07,1.9775320084220843e-09,0.9736740876858012,0.026318786737111192
607,Groundnut,2.7447742374384134e-05,0.0002468300488467619,9.939007452511167e-10,1.5383664822598974e-08,0.9997257058312133
608,Cotton,3.837702821415618e-09,0.9997216343982275,0.0002783526357766751,4.911696982441428e-09,4.21659620402713e-09
609,Groundnut,4.1109280120857475e-05,0.09987200618812589,4.365709541869236e-06,4.1062442144812336e-06,0.9000784125779969
610,Cotton,2.4178811146939005e-06,0.9993915520467149,7.551245995625038e-09,1.0000569173688302e-09,0.0006060215208676977
611,Maize,0.0011956483534822568,5.849462859935957e-08,0.997689750884157,0.00018611602865795072,0.000928426239074306
612,Cotton,7.054178086846229e-07,0.9999883062827242,2.3067548082989813e-08,1.0000564023780686e-09,1.0964231862897013e-05
613,Cotton,4.825517096129859e-05,0.999439006913187,1.5189863948228589e-05,1.082152975306421e-05,0.00048672652215025493
614,Cotton,8.070683562614509e-06,0.9999507683792909,2.0915788474985883e-05,1.0000566554512695e-09,2.0244148614836693e-05
615,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
616,Groundnut,1.1672696528676923e-05,1.009754539644896e-06,7.215729853715801e-07,0.001185884601929007,0.9988007113740173
617,Groundnut,0.00013910934125201777,0.5137030916788577,0.00029461765070338885,0.003027657917226751,0.4828355234119599
618,Groundnut,0.000696181045022848,0.10294752185004495,0.00034000531688603737,0.19510706893896496,0.7009092228490812
619,Cotton,1.6901696888720605e-06,0.9999432880561799,3.10451309648881e-06,4.2403872045581986e-05,9.513388989111389e-06
620,Bajra,0.00013805651201363498,0.001711056326322327,5.71236199507572e-06,0.9608450728970727,0.03730010190259633
621,Cotton,3.863275923359545e-06,0.9997326823189365,9.250784545048945e-06,7.036411938449935e-05,0.00018383950121045274
622,Bajra,0.00042064450878200163,0.002679215876744622,0.0033654014190362285,0.14121939269302017,0.8523153455024169
623,Bajra,4.793578095453101e-05,0.007901130620646816,0.004968618886770879,0.8885291268979846,0.09855318781364307
624,Groundnut,3.350205910965766e-05,9.526049207824986e-05,4.5026323967523976e-08,0.00014942282089955227,0.9997217696015885
625,Cotton,1.8949088222034912e-08,0.9999966227038698,4.01471555928875e-09,1.4769954739056973e-09,3.352855331061846e-06
626,Cotton,0.0013527684116065384,0.9887086952821631,1.0505165267488163e-05,2.2313832366966322e-07,0.009927808002639298
627,Groundnut,0.03833715474812313,0.033549160095732555,2.395008154051152e-05,0.023004319106534613,0.9050854159680692
628,Cotton,3.6353223504295674e-05,0.951891425368993,0.01496329637336886,0.001766787784111599,0.03134213725002228
629,Maize,3.68046842733833e-07,0.0011697905821644252,0.7054586103466359,0.29335007441369815,2.1156610658672617e-05
630,Cotton,4.61788455448022e-05,0.6531755215815671,0.0022884311377959817,0.3436418868618078,0.0008479815732842331
631,Cotton,4.176673623711446e-05,0.9936939159998346,0.0007459434963638195,0.0001869122660793256,0.005331461501485044
632,Bajra,1.366688956744975e-05,0.001338696911789215,0.0029116244520957586,0.9835230828379119,0.012212928908635647
633,Bajra,0.005909806329396281,1.2083226882083236e-07,3.7349580665956276e-06,0.9910985560940434,0.0029877817862248475
634,Bajra,0.03437986803825439,9.869288656316904e-08,1.1783925421406774e-06,0.9561728009969958,0.00944605387932109
635,Bajra,9.865765206870303e-10,2.5356367619679005e-07,0.00011004726407659422,0.9998896811628105,1.7022860132942385e-08
636,Groundnut,0.00036303863294498136,0.3604736804998019,1.4610593485936798e-08,2.8119857742117068e-06,0.6391604542708853
637,Bajra,8.305784078007148e-07,8.376761562858407e-06,2.0153985012193603e-07,0.9882630254417896,0.011727565678389793
638,Bajra,5.479313591330708e-06,5.3378060774573545e-06,1.4836034433330835e-09,0.9949979672792827,0.0049912141174450406
639,Groundnut,3.9700190887167756e-05,0.04289386095924975,0.004006095140676566,0.004245917015777518,0.948814426693409
640,Bajra,0.0299121542688446,0.3460605018481554,0.00014319176848397752,0.43474399563739213,0.18914015647712396
641,Groundnut,0.0017303541644577603,0.24158986987875722,0.00017517470648650886,0.0401168213961253,0.7163877798541731
642,Groundnut,2.1922193336346896e-07,0.13221438729895987,9.93792073398309e-10,1.2355767148347253e-07,0.8677852689276433
643,Rice,0.9974172824504689,0.002063636479159617,2.7027964368614304e-06,5.859259417673735e-05,0.0004577856797579251
644,Rice,0.8713900291958441,0.010018190928915477,0.002184251649310731,0.10921804088611971,0.007189487339809948
645,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
646,Bajra,0.002300945808921668,0.0015641950422582685,0.06635126642590222,0.871182472982026,0.05860111974089172
647,Cotton,5.743418903289484e-08,0.9999998833019728,9.93079735483161e-10,1.000056383818345e-09,5.72707021711003e-08
648,Cotton,9.866313851359755e-10,0.9999985693434031,9.930797352950837e-10,1.0000563836289466e-09,1.4276768294053578e-06
649,Cotton,0.0001376233299119044,0.5668481222126321,0.03668320590111804,0.3944271599991161,0.0019038885572217723
650,Groundnut,0.0009404595983251422,1.1120839063996955e-05,1.3266345572676737e-06,0.037944990303736686,0.9611021026243168
651,Bajra,5.650893851138297e-05,3.371695220914041e-06,1.1231977073720408e-08,0.9905966137847981,0.009343494349492332
652,Cotton,6.448593988255949e-05,0.6720817165231686,0.025286010213127444,0.30255979977455794,7.987549263332406e-06
653,Cotton,0.00014926890414052938,0.9106452686978521,0.018202176069239094,0.07014757164650687,0.0008557146822615542
654,Bajra,5.959374789177971e-06,0.0005436692321247118,0.0005949865887410467,0.9945111759711426,0.004344208833202546
655,Groundnut,3.3176240753457754e-05,0.00037803320636276157,3.1515491238070636e-07,0.006465102236469368,0.993123373161502
656,Bajra,4.197631685270849e-05,0.0018665326276989243,0.11696109218776507,0.8505656212256918,0.030564777641991447
657,Groundnut,0.00010821538209953954,1.7388698604618707e-06,6.825001130383261e-06,0.4013617543192818,0.5985214664276279
658,Groundnut,0.0001449122404906931,0.0002880268825854064,5.547024303333746e-07,0.35044233196838204,0.6491241742061116
659,Cotton,0.000247509052778333,0.9878938373757205,0.00035546054128122334,9.370032188650096e-06,0.011493822998031226
660,Maize,0.0002706939266886577,0.016668369392297756,0.8865721668515203,0.05249069214508892,0.0439980776844044
661,Cotton,5.016272888836106e-06,0.9999012449468098,8.64909508611773e-09,1.0000565291081372e-09,9.372913114993267e-05
662,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
663,Cotton,1.5163910902517235e-05,0.9945947051530106,9.930843637756355e-10,1.000061044625801e-09,0.0053901289429415305
664,Groundnut,0.004205125046419159,1.8083165567219675e-06,9.939537318388322e-10,2.344564499790487e-08,0.9957930421974254
665,Cotton,0.001036451166069727,0.923704383042197,9.931554588655017e-10,1.0001326391775154e-09,0.07525916379844522
666,Cotton,9.866313852620066e-10,0.9999998722753316,1.2473880658021042e-07,1.0000563837566924e-09,9.99174096309806e-10
667,Cotton,3.537661649906743e-07,0.999209011349366,9.93080388427636e-10,1.0000570413499282e-09,0.0007906328913316189
668,Groundnut,0.03365405735943753,0.03558679085484809,1.7529186825025343e-06,0.13041663512195706,0.8003407637450747
669,Groundnut,0.04903133290841788,0.005211970844336537,3.574670460594234e-06,0.19920778369010333,0.7465453378866816
670,Bajra,6.12079815166038e-06,1.0534756656760372e-06,9.930498063608904e-10,0.97036540332252,0.029627421410613038
671,Cotton,4.376020298117571e-06,0.9999955517235972,9.930797936046773e-10,1.0000564423481805e-09,7.026296846455718e-08
672,Groundnut,1.4359532550711056e-08,4.1351018818112135e-08,9.939005925434658e-10,9.896161354120864e-06,0.9999900471341938
673,Cotton,0.0016735033135763919,0.9971899178166979,2.6125580819625795e-05,0.0008582142709228131,0.00025223901798343703
674,Rice,0.9105306023334188,6.505314777492216e-05,0.05283390981507597,0.03509640216761449,0.0014740325361159133
675,Groundnut,0.028048483379525823,0.04935562109766618,0.023223529878912845,0.3682373757344809,0.5311349899094142
676,Groundnut,1.7016516449787088e-09,1.1980039475171492e-09,9.939005482731873e-10,6.0238833253903066e-05,0.99993975727319
677,Groundnut,3.687088448046971e-06,2.0767825914481605e-05,6.901012573355374e-07,0.00193111563823905,0.9980437393461412
678,Maize,2.609183742979903e-06,0.09851256862976057,0.9014844691959149,2.600146474037959e-07,9.297593401396009e-08
679,Cotton,2.3576836053516724e-09,0.9999999388163883,5.632885329511027e-08,1.0000563840208707e-09,1.4970184912335264e-09
680,Cotton,2.5168228026309264e-05,0.6458889138714048,0.3540856091003608,2.2580513428515972e-07,8.299507375622531e-08
681,Cotton,2.7281226626688856e-09,0.9999999913753511,9.930797347032293e-10,1.000056383032934e-09,3.903390132931922e-09
682,Cotton,5.707037823427589e-05,0.9781174726578464,0.0033814054162550162,1.0000959680112623e-09,0.01844405054756841
683,Cotton,0.00019900016727935252,0.8090154270151625,0.0009156778632179808,0.18956955292046104,0.00030034203387912535
684,Cotton,4.654982524138763e-06,0.9999007746845946,5.132860286176554e-08,1.1059202952122532e-05,8.345980132655709e-05
685,Groundnut,0.012238195614278377,0.016523137332526482,1.2581716664937743e-09,4.6123586108163615e-05,0.9711925422089152
686,Groundnut,2.8651264376984203e-05,0.00015002031539860448,1.2497313056254117e-06,0.00010104176413141131,0.9997190369247874
687,Cotton,0.0010387741703912529,0.96573415322145,9.037378691642479e-08,8.337282673376097e-05,0.03314360940763815
688,Groundnut,0.0021284336083114423,5.689880209241011e-06,0.0004029291582619539,0.02724390574126746,0.9702190416119499
689,Groundnut,0.18216690823101778,2.835923837778416e-09,9.962023021760246e-10,1.193403031925576e-07,0.8178329685965529
690,Rice,0.9600417338221366,0.0009388713276117562,2.849141635479894e-09,2.1363041922007507e-08,0.03901937063806815
691,Groundnut,0.09685849587612788,9.524589075410644e-06,0.0011217093760049076,0.04772613038531365,0.8542841397734781
692,Bajra,0.04612696804301254,1.1176477882118948e-05,0.00110843202003604,0.9501568487525096,0.0025965747065595907
693,Cotton,9.267715955139182e-06,0.9463662956433518,0.000970241834920514,0.05109354775926395,0.0015606470465086607
694,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
695,Groundnut,3.788506954641838e-05,0.2403009555056253,0.00029869403650463624,0.032394910249078084,0.7269675551392456
696,Cotton,1.4765483634791093e-05,0.9999605401372195,1.373815505035271e-07,1.0000566049313374e-09,2.4555997538725774e-05
697,Cotton,5.18953604256296e-07,0.9999983253666167,9.599416958751454e-07,1.4193475280805237e-09,1.9431873569685514e-07
698,Cotton,8.390272131141496e-09,0.9886522811221973,0.01130993724475708,1.738012662933291e-05,2.0393116144200353e-05
699,Cotton,0.10973343829011271,0.5084910679571222,0.020152025928426905,0.22543966152565773,0.1361838062986804
700,Bajra,6.2404025672091435e-06,2.289527184466226e-09,9.93030754489244e-10,0.9920954156738089,0.007898340641066011
701,Bajra,0.0032796919158344876,0.0006560447774188053,3.428659248280753e-05,0.9915067607572499,0.004523215957014027
702,Groundnut,0.004304822101073499,0.001210394381579486,5.6564966213198265e-09,0.0070048369929098,0.9874799408679406
703,Cotton,6.71737447515866e-09,0.9999999818855491,5.525463224764839e-09,1.0000563837286934e-09,4.871556851485929e-09
704,Groundnut,0.0005446687321758259,6.48104044404713e-07,4.5941033385242325e-07,0.2829023415940597,0.7165518821593863
705,Cotton,9.866313838100759e-10,0.9999999960210584,9.930797339605185e-10,1.0000563822850055e-09,9.991740948394177e-10
706,Bajra,6.15572239608474e-08,1.8158191260612767e-05,0.00030439053498282966,0.9996349883916815,4.240132485092239e-05
707,Cotton,0.020096671737707513,0.4810948345781438,0.03476877506725798,0.00023078038108647817,0.4638089382358042
708,Groundnut,0.005035313703120645,1.1794609988849055e-05,9.939642131964408e-10,1.085855737519985e-09,0.9949528896070705
709,Groundnut,0.00017632055166135624,0.0011988497740958914,1.2835178209900745e-05,0.011438519422711065,0.9871734750733216
710,Cotton,6.8377424538756046e-09,0.9979963813329293,0.0020036098300697754,1.0000703464486255e-09,9.99188046683326e-10
711,Cotton,1.7417018547186042e-08,0.9999928396100461,9.930797412306672e-10,7.618070675692737e-09,7.134361784583235e-06
712,Cotton,0.0756960369289978,0.8100146450541997,0.0002544827337143578,1.1962510124041243e-05,0.11402287277296413
713,Cotton,9.86631384591029e-10,0.9999999861126097,2.534965152320348e-09,1.0000563830765851e-09,9.365737484606177e-09
714,Rice,0.7294832287052408,0.005326752688026233,2.18666492686674e-06,0.007578068756310204,0.2576097631854957
715,Cotton,1.8120071004107505e-06,0.9370004374100055,0.06299774858278605,1.0004954319909999e-09,9.99612757199208e-10
716,Cotton,0.0005253776410126925,0.7180562878429853,0.0007648044969271083,0.02679845724695587,0.2538550727721193
717,Cotton,0.0004843299765414449,0.9948899305322098,1.5751338763800183e-05,2.540117339595522e-05,0.004584586979088951
718,Bajra,0.00020998084413305788,0.030460624987779048,8.414799949880456e-05,0.9358515357933845,0.03339371037520468
719,Cotton,4.33942040748543e-06,0.9445434140424642,0.055451790325668125,4.5521189985980945e-07,9.995602508963684e-10
