farm_id,ndvi_jun,vv_jun,vh_jun,ndvi_jul,vv_jul,vh_jul,ndvi_aug,vv_aug,vh_aug,ndvi_sep,vv_sep,vh_sep,ndvi_oct,vv_oct,vh_oct,ndvi_nov,vv_nov,vh_nov
522,0.1608695652173913,-8.954922969490353,-16.149772403310465,,-7.975886624194671,-13.457284073852724,0.23917525773195877,-8.420359982421587,-14.615780787693888,0.132890365448505,-8.225037727640679,-14.153940141855612,0.07754442649434572,-7.995278231959414,-14.160782719817105,0.17436819287300412,-7.598593111980801,-15.514593170214539
523,0.1608695652173913,-7.8501035855725165,-13.906777255090114,,-8.597733849968495,-11.765983472340986,0.23917525773195877,-6.153516294681438,-12.494314684835803,0.132890365448505,-8.050664836370501,-13.493097085590687,0.07754442649434572,-8.404975471996469,-13.933915782168878,0.32217898832684827,-9.069035839994996,-15.696393548998822
524,0.1608695652173913,-9.156410428484618,-15.20969532995418,,-7.682794241269627,-14.693963535500936,0.23917525773195877,-7.641142670999445,-16.116212401827198,0.132890365448505,-9.195307991150187,-17.249562859651984,0.07754442649434572,-8.37055418478794,-14.983575764776361,0.3371651242084754,-5.26316668138199,-13.11086650948143
525,0.1608695652173913,-9.78618407373014,-15.569401922689245,,-8.001480903352507,-15.278600623027707,0.23917525773195877,-8.47383291767818,-16.354222952853398,0.132890365448505,-10.402602571314679,-17.074796962678743,0.07754442649434572,-8.932384172187147,-16.21884719574011,0.2672904800650936,-6.4108932424424445,-14.706576876478689
526,0.1608695652173913,-9.255792424048424,-12.959962779406995,,-8.2500772119732,-13.125127236796013,0.23917525773195877,-6.303165712123514,-13.591825096999221,0.132890365448505,-8.717337119881263,-13.945435656716088,0.07754442649434572,-7.042130933634702,-14.013428090405363,0.458735087432587,-6.917786895157406,-13.206992941684408
527,0.1608695652173913,-9.905504751719704,-17.839228501858244,,-9.094161373387372,-15.433821405514276,0.23917525773195877,-8.69979979200388,-16.830812213581027,0.132890365448505,-10.092086841830874,-16.935499447946984,0.07754442649434572,-8.096615139138365,-14.6403348658819,0.4128289473684211,-6.991287563981194,-13.873023606356936
528,0.1608695652173913,-11.182360464998919,-18.640440039503122,,-10.732153073428798,-17.964619106031993,0.23917525773195877,-10.34936963690686,-18.795402871646537,0.132890365448505,-9.898258526998656,-17.75578075189567,0.07754442649434572,-7.147887016095968,-14.759917119263765,0.5250476449768582,-6.024101495715898,-12.843549985096931
529,0.1608695652173913,-8.25319056795793,-14.493715871608659,,-7.584470955154421,-13.193045608184025,0.23917525773195877,-8.17581184944807,-12.218956262418569,0.132890365448505,-7.741495747181579,-13.072665757510194,0.07754442649434572,-8.158312426206045,-14.314458045410285,0.41895604395604397,-6.916833808729691,-12.424999839284938
530,0.1608695652173913,-7.050217999074872,-13.65010479884459,,-8.301860046412054,-13.756559105268217,0.23917525773195877,-8.766203975595543,-15.974002624122086,0.132890365448505,-9.118393382864369,-16.787915163357884,0.07754442649434572,-7.812998474801064,-13.44732033368359,0.40315247044558955,-8.083550284118044,-14.426578418147372
531,0.1608695652173913,-6.41087738325317,-11.869798056936647,,-6.375059184458235,-11.28928327271728,0.23917525773195877,-6.300670540901004,-12.240119354108591,0.132890365448505,-7.628136404352356,-12.818778836105235,0.07754442649434572,-8.518822849181316,-14.377200573994571,0.43895091263512315,-8.50662847950401,-12.993949743697897
532,0.1608695652173913,-7.733710012829888,-12.30483548477055,,-6.961246346799401,-13.063174310898793,0.23917525773195877,-9.360772273291753,-12.863522223319759,0.132890365448505,-8.082101334107234,-15.235770102848312,0.07754442649434572,-8.476675850779028,-15.81251188171601,0.28012015878124663,-8.26198430647717,-15.1438451237061
533,0.1608695652173913,-8.493120138428385,-14.390404133272607,,-7.169438264384963,-12.976209554928204,0.23917525773195877,-6.684917593849446,-10.81420729819711,0.132890365448505,-7.726505130674811,-13.630729124074882,0.07754442649434572,-6.905211937110916,-12.882580793186385,0.3936325409765726,-7.582153151490316,-13.692261997865707
534,0.1608695652173913,-7.978425257826565,-14.93172131060154,,-6.630087061561044,-13.284703675096223,0.23917525773195877,-8.589120876477326,-13.974859570717268,0.132890365448505,-8.041026826103133,-15.214077173293088,0.07754442649434572,-8.207436347552958,-14.356489283871088,0.3344280240831965,-9.346252113246713,-13.670215323799555
535,0.1608695652173913,-8.118815737558412,-13.748298164699904,,-6.931916286001271,-14.638247572348504,0.23917525773195877,-8.785419828192042,-13.400173320025964,0.132890365448505,-8.563363285009569,-13.903066438383815,0.07754442649434572,-6.778420020176119,-13.717966084257391,0.4205417398539336,-8.299534219448683,-13.610887144010835
536,0.1608695652173913,-6.3784734167358526,-12.754008796715304,,-4.796396757063964,-11.691085187710595,0.23917525773195877,-7.552452335868566,-13.80290951922609,0.132890365448505,-6.328787356670093,-12.980293878187528,0.07754442649434572,-6.293915271899456,-14.719725156736986,0.4106769016050244,-7.63798047426045,-10.091082706737318
537,0.1608695652173913,-5.858673002575693,-14.194496533376062,,-8.28659078604206,-13.883937424998114,0.23917525773195877,-7.973500037517784,-13.612056983726609,0.132890365448505,-9.244658358181171,-15.067860075908792,0.07754442649434572,-8.769131564904322,-16.264931001665154,0.4045253863134658,-10.997402900680509,-14.801973060766219
538,0.1608695652173913,-6.668164307723904,-14.576774205699994,,-7.074623563047061,-13.080000234463531,0.23917525773195877,-7.284863335514633,-13.26306769957596,0.132890365448505,-8.176847316648917,-14.251079111028828,0.07754442649434572,-7.676058618474943,-14.001324016045727,0.4616060446318749,-8.821620126516773,-12.844484867235428
539,0.1608695652173913,-8.636185092435376,-14.525494586531305,,-8.363867046574784,-14.063619354995199,0.23917525773195877,-8.990621505981158,-11.614708844493308,0.132890365448505,-8.836252482393421,-14.793370432345549,0.07754442649434572,-8.438799762390861,-15.265632584706346,0.4553263157894737,-8.353702501610314,-14.231882062550604
540,0.1608695652173913,-8.411684507587522,-13.480716198282252,,-6.714837277589403,-13.977763204810463,0.23917525773195877,-7.568528445697014,-13.819204601478937,0.132890365448505,-9.454421722165252,-15.931759678924974,0.07754442649434572,-8.436917392516145,-15.448944991735534,0.36701109835438195,-8.160028505341327,-13.921090876642667
541,0.1608695652173913,-7.34127689696222,-14.290360285538684,,-8.135343647470785,-13.086516865982698,0.23917525773195877,-6.178783312114103,-14.569386508546344,0.132890365448505,-9.721166561045894,-14.82251500293983,0.07754442649434572,-7.7857535954335155,-13.701192108930549,0.367984934086629,-7.482588723252011,-14.391900022682481
542,0.1608695652173913,-7.879142772476318,-11.98609423956849,,-6.324581206659307,-12.344280034430774,0.23917525773195877,-4.039345847387661,-14.033362904685676,0.132890365448505,-7.448388555084385,-14.39945320377223,0.07754442649434572,-7.415333473705687,-14.809881166942914,0.406661916636979,-6.806565978294744,-14.30338148539262
543,0.1608695652173913,-7.914250263010212,-13.164446440230462,,-6.864646012437975,-14.669780213761182,0.23917525773195877,-6.566137711920611,-12.61200797665227,0.132890365448505,-7.467885151994992,-14.913343736719149,0.07754442649434572,-6.402854682059273,-11.491847158530199,0.3537142324540964,-6.929446421003006,-13.158343279869174
544,0.1608695652173913,-6.908687334032494,-12.377219509289661,,-7.204281913767568,-13.100477703170712,0.23917525773195877,-8.497276255688138,-16.660183737470952,0.132890365448505,-9.22665008401253,-16.277520903248707,0.07754442649434572,-8.167000812582653,-14.573849319133485,0.16112994350282486,-8.737777069138685,-17.536548822958945
545,0.1608695652173913,-7.118175901853931,-12.968194051438807,,-6.623113341836387,-13.73010894744507,0.23917525773195877,-5.513972543735603,-12.595988974276233,0.132890365448505,-7.261851524100119,-13.926230399021811,0.07754442649434572,-8.899584526208802,-16.084360692561585,0.18038768529076396,-7.885383185222661,-16.087712901772267
546,0.1608695652173913,-8.303924358412546,-15.289509965760484,,-6.5304707247442035,-14.20922170262957,0.23917525773195877,-3.99340975364263,-12.137599073981448,0.132890365448505,-4.059252708987934,-10.74642552688089,0.07754442649434572,-2.9892696836766373,-10.410715622775422,0.6135927651411346,-2.546213453165125,-10.77389947583756
547,0.1608695652173913,-11.823200698327934,-18.760300304556296,,-10.892305298880016,-17.67418139380039,0.23917525773195877,-8.186546760240219,-17.25506126578503,0.132890365448505,-7.844305976041259,-16.014667602389466,0.07754442649434572,-8.105212117668179,-17.286154203760866,0.29077117572692796,-6.845144224107946,-14.708792425908886
548,0.1608695652173913,-10.965339694177562,-17.997677023872253,,-9.591559018628393,-16.15543075617652,0.23917525773195877,-7.972901059566535,-17.407217201142803,0.132890365448505,-8.857945974885432,-16.00013706167066,0.07754442649434572,-8.175558123227562,-16.40283282767795,0.2582094711372278,-7.408240849375409,-14.643518205404451
549,0.1608695652173913,-7.870250004758953,-13.434461096930546,,-8.13098969572873,-13.601911646062682,0.23917525773195877,-6.400639345140384,-12.474514954521329,0.132890365448505,-6.7225835341130455,-13.73009997268719,0.07754442649434572,-8.176950983274786,-14.529649711503403,0.4591774628293192,-7.505840311443243,-13.116176344603295
550,0.1608695652173913,-8.244733993215341,-15.23117524298817,,-7.418568840974587,-13.445449644780137,0.23917525773195877,-8.40423124805088,-15.117180120637567,0.132890365448505,-9.044967059902753,-16.224105961450043,0.07754442649434572,-8.501938907030453,-16.382983488507833,0.25952137070490733,-10.382531588683449,-15.65829302187966
551,0.1608695652173913,-8.067506269687124,-13.74955049834935,,-7.261335493342705,-12.741285201576328,0.23917525773195877,-9.642689048500417,-13.604679782158033,0.132890365448505,-10.205432890422493,-17.07370941104687,0.07754442649434572,-7.382748581871322,-16.679021270582012,0.36485532815808047,-9.053816240729384,-15.61093842161239
552,0.1608695652173913,-7.471846935281489,-15.378327413387714,,-6.956579144066114,-13.173467996416887,0.23917525773195877,-7.375029089551683,-13.712700945367182,0.132890365448505,-8.412786419222796,-14.42434650951962,0.07754442649434572,-8.380738681287292,-16.594847848257167,0.21096970783294497,-7.525830687951314,-14.879470105380745
553,0.1608695652173913,-6.684431444672729,-12.255774217770494,,-5.912116991792943,-12.722170336782707,0.23917525773195877,-7.705454714345067,-17.18896096641937,0.132890365448505,-10.179232379803638,-17.621605651429594,0.07754442649434572,-10.467354543063026,-17.1456716566384,0.19663184157180727,-8.740488646772938,-16.36088836538648
554,0.1608695652173913,-8.28076343708055,-14.323014797615926,,-8.027833430064252,-13.320475927148937,0.23917525773195877,-7.92891524437747,-16.169691103377104,0.132890365448505,-10.919651415549671,-17.6402826051426,0.07754442649434572,-10.357504793892225,-16.743350950667924,0.26571637426900585,-10.13927770460114,-17.748995184551287
555,0.1608695652173913,-9.14149708663678,-14.935263062004193,,-7.640368115429004,-13.968542469691771,0.23917525773195877,-9.252150623480915,-17.651208187240954,0.132890365448505,-10.52336429359417,-18.67274128730761,0.07754442649434572,-8.782703469401852,-17.608849286878087,0.3290534979423868,-8.254734985341187,-15.626779416771704
556,0.1608695652173913,-5.334885770564604,-11.165011837865306,,-4.880532787752433,-10.889144702881042,0.23917525773195877,-4.914320685992999,-11.921777627924424,0.132890365448505,-4.10500460317836,-12.739157202106185,0.07754442649434572,-4.480479533689616,-12.756245714345306,0.4107236726826704,-2.841202580452925,-12.945431970621657
557,0.1608695652173913,-5.133919095428786,-11.442563901996879,,-4.342865902533305,-10.437121286210482,0.23917525773195877,-5.53615351166293,-12.724868703441663,0.132890365448505,-4.539493037380392,-12.63000564158184,0.07754442649434572,-5.521162755848913,-13.814366893312409,0.4220021223912275,-6.05152180293767,-12.698517897361237
558,0.1608695652173913,-6.6792877218006295,-12.050211014249218,,-7.679071186021618,-12.702217407178829,0.23917525773195877,-8.79617512617866,-15.434391045031555,0.132890365448505,-10.363353586557531,-16.5010073822404,0.07754442649434572,-9.699172710791022,-15.756900816185176,0.2129538763493621,-10.01112345509788,-17.24144689619749
559,0.1608695652173913,-4.842080519025967,-11.375490349669878,,-4.543979733272506,-11.090442449742879,0.23917525773195877,-5.3206594141033055,-10.697556734417994,0.132890365448505,-8.044666833120264,-15.978244703089622,0.07754442649434572,-7.668448276658642,-16.26608213965265,0.20725604670558798,-6.868734537591888,-14.968939806149923
560,0.1608695652173913,-7.291487540197345,-13.977678501468578,,-6.468458726498845,-11.786689106414599,0.23917525773195877,-7.112269525439131,-13.406180739374475,0.132890365448505,-9.963613773097137,-15.763854432049575,0.07754442649434572,-10.747727185981276,-15.814094988715773,0.22305676855895196,-9.965795307909719,-17.679111100976517
561,0.1608695652173913,-3.4542402599251734,-11.648342134912607,,-3.87711767242301,-11.221237461328924,0.23917525773195877,-3.4400230191600563,-11.728341798307296,0.132890365448505,-7.154736270254528,-16.20629648628898,0.07754442649434572,-6.854669264132232,-17.101232131959026,0.2802031448383631,-6.994081446694271,-16.612624133373632
562,0.1608695652173913,-7.356572288434186,-14.49847269176347,,-7.011517345046404,-16.06198486573254,0.23917525773195877,-8.115976587545315,-15.417357651229091,0.132890365448505,-9.524712710487591,-16.622607820601452,0.07754442649434572,-9.684848372630057,-15.227130759462623,0.3896035242290749,-9.128891397866806,-13.832229310916457
563,0.1608695652173913,-6.155098926915489,-12.697392159379145,,-6.617249940246924,-13.36568810468647,0.23917525773195877,-8.179214296825064,-12.729058984061062,0.132890365448505,-4.784483052153448,-12.466896498767166,0.07754442649434572,-6.981366710917074,-14.552891634158975,0.21651153379198704,-7.8526794542339005,-14.440104643917275
564,0.1608695652173913,-6.950815240395919,-13.053163518351072,,-7.162462348698108,-13.356318908623217,0.23917525773195877,-6.923602865966418,-13.88406226212953,0.132890365448505,-7.96119295481367,-13.28524451009146,0.07754442649434572,-7.760409521282012,-13.443827530921052,0.41407234119129027,-7.99301682117123,-13.375638916299323
565,0.1608695652173913,-7.915584902800049,-13.954166458667148,,-7.35538641344543,-13.152152483220092,0.23917525773195877,-7.6109730584509085,-16.29847904139923,0.132890365448505,-10.516614571597426,-15.736401406879587,0.07754442649434572,-8.83297564420346,-15.54418425641839,0.3889304412864622,-7.466000442631636,-14.14388605666418
566,0.1608695652173913,-9.808815444262082,-14.72554236852391,,-7.5394529938405475,-14.929940001488916,0.23917525773195877,-8.748062821943618,-15.058684808447577,0.132890365448505,-9.715416601449672,-15.709763597047443,0.07754442649434572,-8.499928929542834,-15.223201863906258,0.26437480985701245,-8.931294659243076,-15.756950451937046
567,0.1608695652173913,-8.837825842250362,-13.850111172674653,,-7.992152040642564,-13.17677294411769,0.23917525773195877,-8.436235056398823,-15.093217235916436,0.132890365448505,-8.842204814776386,-15.216519036703778,0.07754442649434572,-8.502082888968634,-14.105600151479909,0.3446969696969697,-8.383426301495977,-15.708807313439713
568,0.1608695652173913,-8.02538096350368,-13.21764052008791,,-6.862990906165937,-13.406471048657897,0.23917525773195877,-6.96400890157661,-12.040465762538535,0.132890365448505,-6.992427921942425,-12.270311344346895,0.07754442649434572,-6.838193147166401,-12.399924566437639,0.3134912864695516,-7.472677625146096,-13.895412693442143
569,0.1608695652173913,-8.476864511627486,-13.891860315790797,,-7.868955964891723,-13.36710634709629,0.23917525773195877,-7.953957441838727,-14.793634608215116,0.132890365448505,-9.426209873991827,-15.268826504270045,0.07754442649434572,-8.433206304341898,-14.781100379692116,0.2647387761623263,-7.976254329525601,-15.279303981628644
570,0.1608695652173913,-4.240847022511811,-10.970249473536702,,-3.4933566651998387,-10.625042747089994,0.23917525773195877,-3.0138052955706414,-10.255694915998665,0.132890365448505,-3.032368063054231,-10.35618501823903,0.07754442649434572,-2.137511363305357,-9.765659564903116,0.5167432698621143,-3.7157162152563665,-10.99318786922284
571,0.1608695652173913,-7.852016795491061,-14.56558059506905,,-7.0019551685344315,-13.557034327275876,0.23917525773195877,-6.90338277456196,-13.103163729047838,0.132890365448505,-7.165572267006594,-13.501089759951965,0.07754442649434572,-5.976302472868812,-13.069636858583312,0.3431261770244821,-5.23946282036775,-13.186509477375123
572,0.1608695652173913,-7.976313214000074,-14.693061275799062,,-7.349766845539586,-14.026258540627856,0.23917525773195877,-7.779206158846685,-14.623470022997285,0.132890365448505,-7.765980256434028,-15.244960493921887,0.07754442649434572,-7.7190059300589144,-16.50312673863474,0.17496807151979565,-5.89991794915054,-14.550102364964365
573,0.1608695652173913,-8.265432395427128,-17.472910231413536,,-8.212905861745217,-17.520880316956983,0.23917525773195877,-10.143061588532197,-18.127112298247553,0.132890365448505,-9.24129547314752,-17.291782467218894,0.07754442649434572,-6.807784513667845,-15.259285726725116,0.3886792452830189,-5.211566743689421,-13.138288406162582
574,0.1608695652173913,-6.915503019956688,-13.710092911288205,,-6.184631127343497,-13.432374483138627,0.23917525773195877,-5.336268168842322,-12.515481530900237,0.132890365448505,-5.7536307961579025,-11.886880667603478,0.07754442649434572,-5.174636216598008,-11.712031995643366,0.4583948793697686,-3.9765014375293024,-11.948454297045528
575,0.1608695652173913,-8.259862665063611,-13.84458166647553,,-7.469076135007785,-13.661280390480254,0.23917525773195877,-8.430713941252598,-12.868407645186704,0.132890365448505,-7.5837867627851985,-14.733379575734798,0.07754442649434572,-7.071750690546049,-14.53856175982412,0.2984594548840359,-7.060803907237572,-14.859579617927166
576,0.1608695652173913,-8.346553476198388,-14.020459675082552,,-6.09138125424121,-13.069087613967936,0.23917525773195877,-7.273771385163464,-12.408682614590985,0.132890365448505,-5.878698958242711,-14.13471508642598,0.07754442649434572,-7.235351499903121,-14.777800095815806,0.37583127493824814,-6.943421286670785,-13.311226200851454
577,0.1608695652173913,-9.462354337919162,-12.54582109123199,,-8.154801480297394,-13.634942343564129,0.23917525773195877,-7.7064233835556175,-13.756788501428435,0.132890365448505,-8.20437048085472,-15.236771132432791,0.07754442649434572,-9.176779785608913,-13.878336999233259,0.3687749909123955,-9.222641877579566,-14.27118039832772
578,0.1608695652173913,-6.048508527046518,-11.298586496596139,,-5.478414533444643,-12.678220888269284,0.23917525773195877,-7.981392668540222,-13.082304156542916,0.132890365448505,-9.560300011791181,-16.130253914208065,0.07754442649434572,-9.231528608914095,-15.758698113788085,0.16987590928540863,-8.872704687807088,-15.320832650716936
579,0.1608695652173913,-3.8349302600220097,-9.410800509924549,,-4.330143731103339,-10.54083671372656,0.23917525773195877,-5.792827163927182,-12.070618074670687,0.132890365448505,-8.693078654517508,-15.489644893264412,0.07754442649434572,-9.86897815047437,-16.16594914121244,0.14498058790904048,-9.10184144974377,-17.543083252892938
580,0.1608695652173913,-3.917571432103173,-10.150160077206449,,-5.137517073844698,-11.309273800824254,0.23917525773195877,-3.472259108714409,-12.03041076571009,0.132890365448505,-7.472285990539267,-14.976701286734409,0.07754442649434572,-9.074241902441267,-17.541698224008094,0.14645997223507634,-8.030606781791258,-16.41421330037938
581,0.1608695652173913,-5.036790840907939,-11.88073761859517,,-7.060524008860799,-14.218468414152483,0.23917525773195877,-6.170366868001071,-12.812961812419426,0.132890365448505,-8.859185441178937,-14.57272649211161,0.07754442649434572,-9.901090283759885,-15.296530795590906,0.20215285252960172,-9.23225914555527,-16.17592191354491
582,0.1608695652173913,-6.516065814933776,-15.608894846025903,,-6.718145553078471,-14.80783640481375,0.23917525773195877,-7.503611614622217,-19.385128971588735,0.132890365448505,-8.310180199834083,-15.324522385801744,0.07754442649434572,-6.829298269905664,-13.344456492419932,0.3541963015647226,-7.570996939023564,-17.425946056370144
583,0.1608695652173913,-6.28260408248685,-14.209547628134144,,-6.348276554131722,-13.40777963086311,0.23917525773195877,-7.779038704098222,-14.733979132641263,0.132890365448505,-9.09024546455764,-16.431993671908835,0.07754442649434572,-8.60896137498794,-15.64931376243881,0.19588265568708182,-8.75839657540262,-18.49986825517539
584,0.1608695652173913,-3.82701755055686,-11.170517837687807,,-3.7136003644126543,-11.303574418582414,0.23917525773195877,-4.13047888358137,-11.274849785013128,0.132890365448505,-8.107935818506022,-15.32041981364138,0.07754442649434572,-9.22524583668914,-17.188129585851076,0.22034488765023516,-8.53736867977558,-15.989805321655137
585,0.1608695652173913,-4.2658945522349025,-11.324985887804486,,-4.64211203058963,-12.289546792170649,0.23917525773195877,-5.695414204423116,-13.43497809006675,0.132890365448505,-6.552082425822027,-12.241937955220283,0.07754442649434572,-5.876201307545075,-12.878495636050038,0.2807855148184848,-7.680761208531059,-14.93660170118188
586,0.1608695652173913,-3.5056350786345742,-11.105245589098248,,-2.6843310751847644,-12.007697040451372,0.23917525773195877,-3.0576479695050174,-14.694767741561144,0.132890365448505,-5.495269863977011,-13.09116087847646,0.07754442649434572,-6.750840630717931,-14.01466059064526,0.22792691640298052,-8.411379137736882,-16.852963476038802
587,0.3407717340771734,-7.853712420763398,-12.306635990366111,,-6.818309005075815,-11.548672908130065,0.2832172427388619,-5.340300202910441,-15.273420256637706,0.15960013788348845,-8.758456382425369,-15.023541358569378,0.48857361311698244,-7.204864480730267,-13.697138150795276,,-8.206839659591495,-12.018323918215907
588,0.37948555096856146,-6.831832567449959,-11.831181705095906,,-7.613208058977838,-13.245444864156049,,-6.35568835079543,-12.960963612400642,,-7.448756641280317,-13.492947015296311,0.457842248413418,-6.088366235040764,-13.624264694105335,0.3242442205097807,-6.6565521799746605,-12.973121882568483
589,0.3505320864237343,-8.181916800535976,-12.437110809062244,,-5.066132791397338,-14.882843487542686,,-5.610475162189447,-14.765141291376054,,-6.650175150915953,-10.803746093877237,0.44675324675324674,-7.872242190885337,-10.734880641521174,0.3441929342077428,-4.483548392159051,-14.890953005754188
590,0.3689740420271941,-8.203455411105407,-14.526381617063581,,-6.529330611315115,-12.324012610565187,,-5.491945082446781,-15.163419572777283,,-7.014637011019422,-12.96578667751302,0.3521047179583765,-8.920536174293813,-12.907361565611353,0.23763213530655392,-7.619696072447919,-14.539605958178981
591,0.36561142147734327,-9.177339185982575,-12.754281808879844,,-6.791940788062361,-13.569859541161453,,-5.717696304256817,-15.740893225096482,,-8.475805906752324,-13.456263112604656,0.4319843109288643,-8.347677192092085,-13.878013667760884,0.4221415607985481,-8.705012637399834,-13.787934542475288
592,0.1910902696365768,-9.997448166872815,-16.576731543107858,,-8.582228347802229,-13.544437883178128,,-7.36161917753666,-12.993371792991631,,-9.611424078018086,-14.998559249529599,0.1936456867082244,-8.887105883469577,-15.985584199049583,0.18193660442900564,-8.14240277312619,-15.937771736136453
593,0.14200298953662183,-11.014684980145722,-18.428603080183187,,-11.314222125442424,-16.63479089153336,0.1769633507853403,-12.264975678680756,-18.831317816856025,,-7.883845994585901,-15.011532528518895,0.23813910640257946,-6.225716160855104,-15.343248698550042,0.35085945399393326,-4.660901596045427,-11.986435856903597
594,0.3432735801641816,-3.896252475288579,-10.875498229993145,,-3.2756557702645157,-10.345817470985041,0.5531412376003779,-1.9968044550879458,-9.904206527341815,,-2.9624507891337433,-10.391805563554087,0.5073495845886972,-2.6652760330775105,-10.836694316939091,0.5001695489996609,-3.3222507768238603,-11.441377109336099
595,0.45811598649892604,-3.3853545635116884,-10.228828104525858,,-3.2574698491773546,-9.712149877137406,0.5187697874265038,-2.3468593139396656,-10.104194875678624,,-3.4997933263353254,-10.386241773349564,0.3055088702147526,-5.1437283561540195,-12.43563700759789,0.1416579223504722,-7.410773707746069,-15.410760707745476
596,0.45717447436370345,-6.082850563913144,-12.68955238602694,,-5.1785229078381,-11.382256817013449,,-5.213713967993225,-13.013195069732726,,-6.527924582868206,-13.260575565607457,0.2586494168381848,-6.782618556401253,-14.013264727817473,0.2259010896898575,-6.804786026478586,-15.114647163283157
597,0.2048553873819871,-7.29009313007646,-15.372698500541585,,-5.922439770676013,-14.658617262125045,0.22857500312773676,-5.337221086512004,-11.547329695137112,,-7.782817805783388,-14.900899583028204,0.13519178369314608,-8.317563158567937,-15.51729958461439,0.1539132330499237,-6.18950588830103,-14.436885523073066
598,0.2668086400973532,-6.949351455296632,-13.23734380786114,,-5.847918909299113,-14.081138671823592,0.2895,-4.79034962754999,-13.88431709137463,,-7.610798713291816,-14.432704746351025,0.24595649749023982,-8.153617906104104,-13.135221692640457,0.27203350395532805,-7.602485127935733,-14.181042132611562
599,0.24257806491309028,-8.381435980733551,-14.988121604203249,,-6.241826832873097,-13.128437315972974,0.29740518962075846,-6.139399059221771,-12.239396949692,,-7.460031727008591,-13.689736392619736,0.2791359842906235,-7.186859513176209,-14.397582771002224,0.33054081727636603,-7.589952650609235,-15.263409340949766
600,0.2975920036347115,-9.33571593071887,-15.355063059028765,,-8.962191580527486,-14.256752026365904,0.3760651150960193,-7.0011010353142815,-15.92826971020842,,-11.050925937555117,-15.536808665130991,0.3403588225047901,-9.575069261871011,-13.647876856001687,0.32417768735164465,-8.912312092527209,-16.34372606065687
601,0.26419910657306955,-7.988567066530248,-14.359412823759808,,-5.621675058044193,-13.276835925396904,0.3153061224489796,-5.22258684217122,-14.1325238790118,,-8.998732244724804,-12.798872457576412,0.3512646954043463,-7.3450385016125885,-13.465399150912514,0.3483760683760684,-7.114682930065829,-14.83727935553765
602,0.3610421836228288,-5.773389921481261,-12.74315332451446,,-5.286506996283028,-11.735067695091832,0.37863577863577863,-3.6828160892083,-10.888281713616859,,-8.238147246557991,-12.877589887990137,0.40123784261715295,-7.713016719987299,-13.26600242298664,0.38577549271636674,-7.9177480443156245,-13.544963012632348
603,0.1608695652173913,-23.626720777850473,-28.36265749348877,,-22.871375196110478,-27.62457080361205,0.23917525773195877,-24.099745748117183,-27.46902292850909,0.132890365448505,-24.157304355239066,-27.85469627174819,0.07754442649434572,-23.882255243495095,-27.466467537125652,,-24.035025178760385,-29.261148808259687
604,0.31016307033437657,-5.7382342644865725,-12.119390765172033,,-5.030199286580182,-11.342103928038242,0.42563435263500327,-3.4165729150040884,-12.377447317232681,,-6.1296436213724,-11.725983621016267,0.42176997759522034,-5.615784849560925,-12.411193648046684,0.37840065952184665,-6.839783185740949,-13.266789275545305
605,0.3946498346859032,-6.942729828790464,-13.070390235373777,,-7.182524769556955,-11.851171276926376,0.48722002635046113,-7.157822328062994,-11.640466033550968,,-7.4147057446605,-12.773174544262382,0.3538961038961039,-8.59437957300428,-12.893469666561952,0.3640074211502783,-8.277718186213491,-13.775769242732807
606,0.4297682211672717,-8.033414823739815,-14.035459975614824,,-7.237862479283569,-13.237770942292586,0.29577464788732394,-8.403451529601181,-14.299948557376801,,-10.073635609221864,-15.069323592690992,0.28854185581986563,-9.405179601764074,-15.917349883092335,0.24529780564263323,-11.694274953189952,-17.560079445008657
607,0.27514600908500975,-7.405239971193495,-14.496296932671218,,-6.469391078236439,-13.388623907696227,0.24620363455314911,-6.983557539595985,-13.648240651823752,,-6.668618212005556,-15.246645761961183,0.4597758822545576,-9.130357129557607,-12.838379304019302,0.2608232789212207,-10.580446170229454,-14.490756166874974
608,0.3320112378119319,-7.248709794462399,-13.221793165049027,,-6.509939576750582,-13.23977360450396,0.32502125247945596,-6.295026656352993,-12.22724668663967,,-7.816714481571666,-12.57496826103556,0.38800358102059085,-8.418554998086076,-14.734764552306324,0.3352737857012916,-9.26666580925053,-15.58319425952087
609,0.3180377358490566,-7.7302648209397145,-15.407130313219191,,-6.553856423778051,-14.633238160510496,0.380742278743836,-8.910523559864012,-13.629654813471362,0.2609365372766482,-9.332523773711202,-15.122848038436365,0.46732724011275306,-8.672047541894552,-15.044311830085919,0.3604693802713605,-10.14906289319869,-15.242958404802279
610,0.3803268183274591,-7.522914847445049,-12.533306744817502,,-7.358537607320211,-13.339278312788764,0.45936443542934413,-7.616418987058674,-13.553733454390997,,-8.811608023351464,-14.148850049110573,0.4907030281565433,-7.555654764936685,-13.247516511746984,0.4400867522139888,-8.962507412366437,-14.662078197776998
611,0.24498117942283562,-7.202024631222168,-13.246669719344993,,-2.9976540641200486,-11.98404139528124,0.4397582085451298,-5.363982017527757,-10.30994278428711,,-7.811850313477243,-11.234136965395612,0.44084153638293766,-4.874038826025625,-12.571019828185326,0.2899445432667155,-7.601760278293338,-11.553746110505037
