village_id,farm_id,crop_type,health_index,yield_estimate_to_date,shapefile_village_id,area_ha,crop_confidence,flood_excess_db,health_raw_z,source,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut
1,397,Cotton,50.12,0.35,22,0.1874663135430153,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,398,Cotton,50.12,0.35,22,0.0895022850057635,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,399,Cotton,50.12,0.35,22,0.0663007984793627,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,400,Cotton,50.12,0.35,22,0.0665568876974908,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,401,Cotton,50.12,0.35,22,0.075503484120892,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,402,Cotton,50.12,0.35,22,0.1147239548183838,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,403,Cotton,50.12,0.35,22,0.1138478329458833,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,404,Cotton,50.12,0.35,22,0.139267666591027,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,405,Cotton,50.12,0.35,22,0.0494787589120025,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,406,Cotton,50.12,0.35,22,0.1228598942750505,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,407,Cotton,50.12,0.35,22,0.1773483031430975,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,408,Cotton,50.12,0.35,22,0.1758786606699972,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,409,Cotton,50.12,0.35,22,0.0896289367019814,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,410,Cotton,82.96,0.487,22,0.1209058739095106,0.9012,25.65,1.6,rfi_flagged,0.0416,0.9012,0.0211,0.0,0.0361
1,411,Cotton,50.12,0.35,22,0.0998596373453189,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,412,Cotton,50.12,0.35,22,0.1512283896605371,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,413,Cotton,50.12,0.35,22,0.1146565708858193,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,414,Cotton,50.12,0.35,22,0.0840443904075514,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,415,Maize,50.96,2.222,22,0.0900858260800494,0.463,,,imputed_village_median,0.161,0.007,0.463,0.3535,0.0154
1,416,Cotton,50.12,0.35,22,0.1069232413880061,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,417,Cotton,50.12,0.35,22,0.0933179088006988,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,418,Rice,88.51,2.347,22,0.0780034485237215,0.9356,18.77,0.3898,rfi_flagged,0.9356,0.009,0.0039,0.0216,0.0299
1,419,Cotton,64.2,0.409,22,0.187999441704919,0.7653,0.67,0.7703,measured,0.0367,0.7653,0.1022,0.015,0.0809
1,420,Maize,15.38,1.284,22,0.1190419878866117,0.2795,0.06,0.0354,measured,0.1363,0.1213,0.2795,0.2692,0.1937
1,421,Groundnut,70.87,2.358,22,0.1307876963301807,0.4302,3.4,-0.186,measured,0.2366,0.1697,0.0781,0.0854,0.4302
1,422,Bajra,95.0,3.971,22,0.2617540848663456,0.294,0.77,0.0766,measured,0.1767,0.1272,0.1994,0.294,0.2026
1,423,Maize,40.38,1.943,22,0.1273410501554589,0.3501,0.58,0.3726,measured,0.1341,0.2376,0.3501,0.1571,0.1211
1,424,Groundnut,48.26,1.846,22,0.1231783903473832,0.2849,0.5,-0.3887,measured,0.1984,0.211,0.0591,0.2465,0.2849
1,425,Cotton,71.85,0.441,22,0.1831811562379054,0.8311,-0.92,0.9959,measured,0.0194,0.8311,0.0641,0.0139,0.0715
1,426,Groundnut,58.7,2.082,22,0.0972574889193448,0.4109,-0.89,-0.2995,measured,0.1176,0.1768,0.0621,0.2325,0.4109
1,427,Groundnut,60.0,2.112,22,0.1821130129321728,0.3417,1.34,-0.288,measured,0.2059,0.0883,0.0816,0.2826,0.3417
1,428,Groundnut,30.43,1.443,22,0.1724722811208963,0.378,1.37,-0.5993,measured,0.1959,0.0381,0.0435,0.3445,0.378
1,429,Cotton,80.99,0.479,22,0.1065567867081176,0.6473,1.05,1.4839,measured,0.0293,0.6473,0.2261,0.0166,0.0808
1,430,Cotton,60.99,0.395,22,0.0989364261380969,0.5001,0.69,0.719,measured,0.0807,0.5001,0.0833,0.0781,0.2578
1,431,Cotton,19.75,0.222,22,0.1410992926610027,0.2959,0.19,0.0185,measured,0.1633,0.2959,0.1812,0.2119,0.1476
1,432,Bajra,63.57,2.998,22,0.1131706324664488,0.4254,-1.25,-0.3599,measured,0.1222,0.113,0.0345,0.4254,0.3048
1,433,Groundnut,15.65,1.108,22,0.1352923248489435,0.3701,1.0,-0.7795,measured,0.2223,0.0743,0.0628,0.2704,0.3701
1,434,Cotton,72.1,0.442,22,0.1227351169267869,0.7567,0.06,1.0126,measured,0.0374,0.7567,0.1084,0.0262,0.0714
1,435,Bajra,99.29,4.103,22,0.0741918320125327,0.2852,-0.28,0.4517,measured,0.1171,0.1575,0.2309,0.2852,0.2094
1,436,Cotton,4.44,0.158,22,0.1186127164251362,0.3809,-1.12,-0.3701,measured,0.1101,0.3809,0.0936,0.133,0.2824
1,437,Cotton,31.6,0.272,22,0.1306669443564322,0.3275,-1.29,0.18,measured,0.0872,0.3275,0.2047,0.1512,0.2294
1,438,Cotton,48.15,0.341,22,0.1448332909927037,0.3038,-0.6,0.4771,measured,0.1027,0.3038,0.1742,0.2144,0.2048
1,439,Maize,65.38,2.602,22,0.1010327358234228,0.5271,0.76,0.8133,measured,0.0794,0.1797,0.5271,0.0901,0.1237
1,440,Cotton,3.21,0.153,22,0.1513593903421214,0.2687,-0.7,-0.4422,measured,0.1481,0.2687,0.1335,0.1874,0.2622
1,441,Groundnut,81.3,2.594,22,0.0752466385374019,0.6793,-1.11,-0.0324,measured,0.051,0.0939,0.0532,0.1226,0.6793
1,442,Groundnut,26.52,1.354,22,0.145268003031462,0.3449,0.49,-0.6212,measured,0.1928,0.084,0.0804,0.2979,0.3449
1,443,Bajra,27.86,1.893,22,0.2685436355180668,0.436,-1.22,-0.7387,measured,0.1327,0.0593,0.0431,0.436,0.3289
1,444,Rice,35.63,1.329,22,0.4904839466247684,0.8789,28.31,-0.3359,rfi_flagged,0.8789,0.0678,0.0041,0.0038,0.0455
1,445,Rice,95.4,2.48,22,0.3252314726123673,0.8999,26.82,0.6075,rfi_flagged,0.8999,0.0552,0.0217,0.0067,0.0165
1,446,Cotton,92.35,0.527,22,0.3153823649757301,0.9665,29.31,2.3022,rfi_flagged,0.0199,0.9665,0.0124,0.0,0.0012
1,447,Cotton,50.12,0.35,22,0.1706812611493622,0.326,,,imputed_village_median,0.1414,0.326,0.1084,0.1286,0.2956
1,448,Cotton,50.12,0.35,22,0.121957644637218,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,449,Cotton,50.12,0.35,22,0.0889376568097096,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,450,Cotton,50.12,0.35,22,0.1030874091253543,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,451,Cotton,50.12,0.35,22,0.1712863025543503,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,452,Rice,24.14,1.107,22,0.1099288989404731,0.9289,28.76,-0.4408,rfi_flagged,0.9289,0.0309,0.0043,0.0052,0.0307
1,453,Cotton,87.9,0.508,22,0.1167168704508762,0.9082,28.68,2.081,rfi_flagged,0.0629,0.9082,0.0265,0.0001,0.0023
1,454,Bajra,53.57,2.689,22,0.3054868557778105,0.3273,-0.27,-0.4405,measured,0.1624,0.1038,0.106,0.3273,0.3005
1,455,Bajra,10.0,1.341,22,0.1099937996052906,0.5748,-1.39,-1.0489,measured,0.1176,0.0229,0.025,0.5748,0.2597
1,456,Cotton,56.3,0.376,22,0.1227482566561767,0.6394,-0.04,0.614,measured,0.0419,0.6394,0.2019,0.0235,0.0933
1,457,Cotton,8.89,0.177,22,0.1016183650017705,0.4046,-0.75,-0.2527,measured,0.1067,0.4046,0.1264,0.1085,0.2538
1,458,Cotton,11.85,0.189,22,0.1062084710291445,0.3582,-0.2,-0.1732,measured,0.1386,0.3582,0.0752,0.1642,0.2638
1,459,Rice,66.67,1.927,22,0.1706364841076529,0.4765,5.08,0.0373,measured,0.4765,0.0939,0.0399,0.1032,0.2864
1,460,Groundnut,91.3,2.82,22,0.0800586046246009,0.375,0.08,0.1069,measured,0.122,0.1269,0.1265,0.2496,0.375
1,461,Rice,71.26,2.015,22,0.1745334382426218,0.956,20.84,0.0827,rfi_flagged,0.956,0.003,0.0043,0.0258,0.0109
1,462,Maize,50.96,2.222,22,0.177026733048418,0.4215,,,imputed_village_median,0.1846,0.0161,0.4215,0.3475,0.0303
1,463,Rice,4.6,0.731,22,0.0913840449500568,0.7992,29.51,-0.888,rfi_flagged,0.7992,0.0608,0.0012,0.0032,0.1356
1,464,Cotton,50.12,0.35,22,0.256712414809108,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,465,Cotton,50.12,0.35,22,0.2917391167715356,0.2657,,,imputed_village_median,0.1658,0.2657,0.1436,0.1636,0.2612
1,466,Bajra,86.43,3.705,22,0.2698876320493243,0.2713,-0.8,-0.1069,measured,0.1381,0.2492,0.1151,0.2713,0.2263
1,467,Groundnut,21.3,1.236,22,0.2922226121952749,0.448,0.72,-0.677,measured,0.1617,0.0486,0.0508,0.2909,0.448
1,468,Rice,74.71,2.082,22,0.0911195235807055,0.9497,22.36,0.1488,rfi_flagged,0.9497,0.0131,0.0047,0.0133,0.0191
1,469,Cotton,69.14,0.429,22,0.2402989172515131,0.5747,0.56,0.9187,measured,0.0593,0.5747,0.1671,0.0475,0.1514
1,470,Cotton,36.79,0.294,22,0.1606899894870283,0.359,-1.06,0.2578,measured,0.1136,0.359,0.1464,0.2371,0.1439
1,471,Cotton,61.23,0.396,22,0.1856188783839298,0.669,-0.84,0.7199,measured,0.0382,0.669,0.1614,0.0304,0.101
1,472,Cotton,25.43,0.246,22,0.18878809722125,0.4126,-1.01,0.0806,measured,0.0971,0.4126,0.2071,0.1274,0.1558
1,473,Bajra,80.71,3.529,22,0.1430337150801233,0.3944,-1.04,-0.1899,measured,0.1321,0.1247,0.1022,0.3944,0.2467
1,474,Cotton,35.31,0.288,22,0.0963185488537208,0.7341,1.4,0.2332,measured,0.0506,0.7341,0.0905,0.0111,0.1137
1,475,Rice,3.45,0.709,22,0.0917433134354056,0.3463,2.3,-0.9043,measured,0.3463,0.1462,0.0848,0.1764,0.2462
1,476,Groundnut,11.3,1.01,22,0.0867593207062643,0.3683,-0.82,-0.8539,measured,0.1402,0.0444,0.0947,0.3525,0.3683
1,477,Bajra,2.14,1.098,22,0.0795514990984142,0.4884,-0.3,-1.8117,measured,0.1963,0.0184,0.0119,0.4884,0.285
1,478,Bajra,55.71,2.755,22,0.0839916335803564,0.377,-0.13,-0.4307,measured,0.1743,0.0859,0.1266,0.377,0.2362
1,479,Bajra,67.14,3.109,22,0.1380084472045846,0.3524,-0.88,-0.3537,measured,0.1342,0.116,0.0852,0.3524,0.3122
1,480,Groundnut,52.61,1.945,22,0.1001175208381452,0.3636,-0.42,-0.3612,measured,0.1401,0.1835,0.0508,0.262,0.3636
1,481,Bajra,62.86,2.976,22,0.2403069130365946,0.3754,-0.6,-0.3666,measured,0.1711,0.1156,0.1655,0.3754,0.1725
1,482,Cotton,60.25,0.392,22,0.044650843468584,0.7829,-1.21,0.7077,measured,0.016,0.7829,0.035,0.0095,0.1566
1,483,Maize,44.23,2.044,22,0.0432005622432614,0.4834,1.41,0.4626,measured,0.0494,0.1944,0.4834,0.0201,0.2527
1,484,Cotton,15.8,0.206,22,0.1930456949426987,0.375,-0.61,-0.0602,measured,0.1332,0.375,0.1571,0.1814,0.1534
1,485,Cotton,18.52,0.217,22,0.2791231881668802,0.406,0.02,-0.0112,measured,0.1294,0.406,0.1418,0.1256,0.1971
1,486,Rice,89.66,2.369,22,0.1676648984824417,0.9111,13.5,0.397,measured,0.9111,0.0071,0.013,0.0296,0.0392
1,487,Bajra,7.14,1.252,22,0.1412971222008638,0.3914,-2.13,-1.1211,measured,0.1359,0.1057,0.0457,0.3914,0.3214
1,488,Groundnut,6.09,0.892,22,0.096307335907597,0.4561,-0.53,-1.017,measured,0.1343,0.0363,0.0506,0.3226,0.4561
1,489,Bajra,30.71,1.982,22,0.0804609686412166,0.4113,-1.5,-0.725,measured,0.1185,0.0461,0.0843,0.4113,0.3399
1,490,Groundnut,93.48,2.869,22,0.0923559261789525,0.4122,1.56,0.1416,measured,0.1585,0.1776,0.0595,0.1921,0.4122
1,491,Bajra,68.57,3.153,22,0.1762386218897898,0.388,-0.37,-0.3369,measured,0.1494,0.0881,0.0619,0.388,0.3126
1,492,Cotton,32.59,0.276,22,0.1181822677593686,0.4589,0.1,0.1996,measured,0.1245,0.4589,0.127,0.1293,0.1602
1,493,Cotton,45.43,0.33,22,0.1160567113296273,0.3104,-0.26,0.4227,measured,0.107,0.3104,0.2015,0.1656,0.2154
1,494,Cotton,11.6,0.188,22,0.1644427004074185,0.3145,-1.55,-0.1851,measured,0.1073,0.3145,0.1174,0.1952,0.2656
1,495,Bajra,33.57,2.07,22,0.1089236851216604,0.3642,-0.53,-0.6907,measured,0.2047,0.1557,0.0805,0.3642,0.1948
1,496,Cotton,6.42,0.167,22,0.1629603049676952,0.2649,-0.89,-0.3159,measured,0.1436,0.2649,0.1122,0.2417,0.2376
1,497,Cotton,52.35,0.359,22,0.1806301414067923,0.318,1.02,0.5607,measured,0.1212,0.318,0.1735,0.1298,0.2574
1,498,Bajra,85.71,3.683,22,0.1602551624910886,0.3356,-0.83,-0.1214,measured,0.1289,0.1335,0.1122,0.3356,0.2898
1,499,Bajra,5.71,1.208,22,0.1336757797223952,0.6106,2.55,-1.1707,measured,0.2365,0.0035,0.019,0.6106,0.1303
1,500,Groundnut,79.57,2.554,22,0.1377554802401774,0.3766,-1.53,-0.0401,measured,0.0844,0.257,0.1166,0.1654,0.3766
1,501,Cotton,37.28,0.296,22,0.1471149749475219,0.4181,0.07,0.2628,measured,0.101,0.4181,0.125,0.1056,0.2503
1,502,Cotton,15.31,0.204,22,0.1344802344217112,0.2303,1.44,-0.0729,measured,0.2162,0.2303,0.1478,0.1927,0.213
1,503,Bajra,65.0,3.042,22,0.2026347051363618,0.2647,-0.09,-0.3556,measured,0.1954,0.1832,0.1969,0.2647,0.1598
1,504,Cotton,34.81,0.286,22,0.1511967240891229,0.4779,1.1,0.2299,measured,0.1285,0.4779,0.1321,0.0814,0.1801
1,505,Bajra,97.86,4.059,22,0.1015830987330794,0.3601,1.22,0.2729,measured,0.2004,0.1426,0.121,0.3601,0.1758
1,506,Bajra,59.29,2.866,22,0.1007333501969106,0.3852,-0.44,-0.4048,measured,0.1944,0.1848,0.0965,0.3852,0.139
1,507,Bajra,37.86,2.203,22,0.1492172537858076,0.4472,-0.94,-0.6203,measured,0.1938,0.129,0.0946,0.4472,0.1354
1,508,Bajra,61.43,2.932,22,0.2176167412887505,0.3277,-0.18,-0.3767,measured,0.1632,0.1129,0.0979,0.3277,0.2983
1,509,Bajra,51.43,2.622,22,0.1657768055223072,0.4166,0.69,-0.4648,measured,0.2107,0.0549,0.0948,0.4166,0.223
1,510,Cotton,60.74,0.394,22,0.1223672355262345,0.5591,0.37,0.7177,measured,0.0811,0.5591,0.0961,0.0882,0.1755
1,511,Maize,86.54,3.159,22,0.3306555545046636,0.471,2.03,1.3877,measured,0.0437,0.4261,0.471,0.0181,0.0411
1,512,Cotton,14.57,0.201,22,0.2586701865126444,0.3302,-0.49,-0.0834,measured,0.1108,0.3302,0.2037,0.1251,0.2303
1,513,Bajra,49.29,2.556,22,0.195207576854954,0.3221,1.34,-0.4865,measured,0.2753,0.1042,0.1287,0.3221,0.1696
1,514,Groundnut,14.35,1.079,22,0.1849479099757573,0.2667,-0.24,-0.7939,measured,0.2093,0.2234,0.0934,0.2073,0.2667
1,515,Cotton,15.06,0.203,22,0.1123791051336908,0.4549,0.28,-0.0768,measured,0.1476,0.4549,0.1347,0.1228,0.14
1,516,Bajra,78.57,3.462,22,0.2840670729549926,0.3121,0.85,-0.205,measured,0.2203,0.1698,0.0825,0.3121,0.2153
1,517,Cotton,86.91,0.504,22,0.0792446906230123,0.8012,0.29,2.0087,measured,0.0066,0.8012,0.1652,0.0024,0.0247
1,518,Groundnut,46.96,1.817,22,0.0656999065572408,0.3636,1.0,-0.3944,measured,0.1655,0.023,0.085,0.3628,0.3636
1,519,Cotton,42.96,0.32,22,0.5447215477813234,0.6219,0.0,0.376,measured,0.0505,0.6219,0.1479,0.0258,0.1539
1,520,Cotton,52.59,0.36,22,0.8513127096240398,0.4368,1.38,0.5638,measured,0.0963,0.4368,0.1518,0.0612,0.2539
1,521,Cotton,42.47,0.318,22,0.2473291007450734,0.35,1.25,0.3629,measured,0.1478,0.35,0.1913,0.1202,0.1907
1,522,Cotton,24.94,0.244,22,0.2516121697178553,0.2423,1.63,0.0786,measured,0.2117,0.2423,0.1907,0.1689,0.1865
1,523,Cotton,59.75,0.39,22,0.1652413273952201,0.768,0.65,0.6963,measured,0.0263,0.768,0.028,0.0098,0.1679
1,524,Groundnut,35.22,1.551,22,0.8612989626456616,0.6036,1.91,-0.5379,measured,0.1374,0.1596,0.017,0.0824,0.6036
1,525,Rice,81.61,2.214,22,0.2599311903897489,0.2793,3.05,0.2423,measured,0.2793,0.0919,0.2093,0.2361,0.1834
1,526,Groundnut,76.52,2.486,22,0.2431002338182946,0.4587,1.14,-0.0918,measured,0.1219,0.2847,0.0326,0.1021,0.4587
1,527,Groundnut,37.39,1.6,22,2.500848576841335,0.5633,1.52,-0.5139,measured,0.1567,0.1059,0.0356,0.1384,0.5633
1,528,Groundnut,1.74,0.794,22,0.9825433740373588,0.5535,-0.69,-1.2318,measured,0.1336,0.0777,0.0327,0.2025,0.5535
1,529,Cotton,14.32,0.2,22,0.4940634585001887,0.4397,-0.27,-0.0877,measured,0.1054,0.4397,0.059,0.0983,0.2976
1,530,Groundnut,2.61,0.813,22,0.3696380340553226,0.367,1.2,-1.2192,measured,0.2498,0.2069,0.0703,0.106,0.367
1,531,Groundnut,97.39,2.958,22,0.1038161631747896,0.2957,1.12,0.2923,measured,0.1343,0.2517,0.1925,0.1258,0.2957
1,532,Maize,30.77,1.69,22,0.1329832284225276,0.3555,-0.89,0.283,measured,0.0875,0.2908,0.3555,0.1323,0.134
1,533,Cotton,76.79,0.461,22,0.2415115627003901,0.7361,-0.39,1.1842,measured,0.0236,0.7361,0.1432,0.0165,0.0806
1,534,Bajra,26.43,1.849,22,0.1886608496676608,0.426,-0.16,-0.7643,measured,0.1735,0.0465,0.063,0.426,0.291
1,535,Cotton,12.84,0.193,22,0.1765557253714162,0.4291,-1.3,-0.1324,measured,0.1001,0.4291,0.0857,0.1539,0.2313
1,536,Groundnut,67.83,2.289,22,0.0404355468667854,0.6148,-4.11,-0.213,measured,0.0332,0.1041,0.0587,0.1892,0.6148
1,537,Groundnut,22.17,1.256,22,0.0439521715472426,0.4073,0.59,-0.6742,measured,0.1907,0.1034,0.0478,0.2508,0.4073
1,538,Bajra,16.43,1.54,22,0.0413056002289738,0.4627,0.75,-0.9151,measured,0.1413,0.0081,0.0232,0.4627,0.3648
1,539,Cotton,56.79,0.378,22,0.0563783451973083,0.5763,-0.04,0.6148,measured,0.0734,0.5763,0.1831,0.068,0.0992
1,540,Cotton,51.85,0.357,22,0.0841851915694515,0.4282,-0.94,0.5437,measured,0.0792,0.4282,0.2031,0.1234,0.1661
1,541,Cotton,2.72,0.151,22,0.0900955213287215,0.3221,-1.36,-0.4765,measured,0.1553,0.3221,0.0523,0.2825,0.1878
1,542,Cotton,25.68,0.247,22,0.0975509091155648,0.3857,-0.53,0.0813,measured,0.089,0.3857,0.0916,0.1035,0.3302
1,543,Cotton,35.56,0.289,22,0.1044356316650902,0.4913,-0.8,0.2342,measured,0.0602,0.4913,0.1282,0.0579,0.2623
1,544,Groundnut,86.52,2.712,22,1.0644223343721928,0.3279,0.53,0.0548,measured,0.1372,0.1812,0.1875,0.1662,0.3279
1,545,Maize,25.0,1.537,22,1.2379552197366972,0.2769,1.09,0.192,measured,0.172,0.1621,0.2769,0.2025,0.1864
1,546,Cotton,97.28,0.547,22,1.2141040129704344,0.9415,0.79,2.5683,measured,0.0015,0.9415,0.0448,0.0002,0.0119
1,547,Groundnut,39.13,1.64,22,0.6823035464666509,0.5532,0.01,-0.4954,measured,0.1145,0.1197,0.0413,0.1713,0.5532
1,548,Groundnut,28.7,1.403,22,0.7533470024140454,0.4015,0.46,-0.61,measured,0.1756,0.0987,0.084,0.2402,0.4015
1,549,Cotton,17.53,0.213,22,0.3137235905644036,0.3492,-0.34,-0.0205,measured,0.1283,0.3492,0.095,0.1718,0.2556
1,550,Rice,44.83,1.506,22,0.4606338196593138,0.3765,3.55,-0.2093,measured,0.3765,0.1292,0.0689,0.1697,0.2557
1,551,Bajra,50.71,2.6,22,0.1696009172845742,0.4583,0.44,-0.4724,measured,0.2025,0.0533,0.0614,0.4583,0.2244
1,552,Bajra,10.71,1.363,22,0.2494268841373508,0.5468,-0.29,-1.0488,measured,0.1517,0.0183,0.0232,0.5468,0.2599
1,553,Bajra,56.43,2.777,22,0.1284406975733947,0.4006,-0.25,-0.4249,measured,0.1645,0.0617,0.1077,0.4006,0.2655
1,554,Bajra,54.29,2.711,22,0.4613383867075512,0.3721,0.43,-0.4371,measured,0.209,0.0774,0.1246,0.3721,0.2168
1,555,Groundnut,5.65,0.882,22,1.1271496322792165,0.3852,0.45,-1.0296,measured,0.1772,0.0289,0.0346,0.3741,0.3852
1,556,Cotton,93.33,0.531,22,0.4233013390986516,0.9711,1.15,2.3373,measured,0.0013,0.9711,0.0229,0.0002,0.0045
1,557,Cotton,95.56,0.54,22,0.2987337725504171,0.9537,1.2,2.4191,measured,0.0024,0.9537,0.0359,0.0004,0.0076
1,558,Bajra,37.14,2.181,22,0.9442326829983092,0.3618,-0.65,-0.6336,measured,0.157,0.0676,0.0852,0.3618,0.3284
1,559,Maize,90.38,3.261,22,0.4174512297340512,0.4835,0.51,1.5261,measured,0.0242,0.4761,0.4835,0.0095,0.0067
1,560,Bajra,77.86,3.44,22,0.6725763753459075,0.3586,1.65,-0.2072,measured,0.2428,0.0603,0.1397,0.3586,0.1986
1,561,Cotton,65.68,0.415,22,0.4397974925726421,0.464,0.71,0.8058,measured,0.0494,0.464,0.4493,0.0199,0.0174
1,562,Cotton,85.93,0.5,22,0.2438421813596782,0.5972,2.4,1.8484,measured,0.0258,0.5972,0.346,0.0072,0.0238
1,563,Cotton,66.17,0.417,22,0.2196439918163695,0.5888,1.55,0.8281,measured,0.068,0.5888,0.2881,0.0249,0.0301
1,564,Cotton,17.78,0.214,22,0.4751739944836876,0.3814,-0.13,-0.0191,measured,0.116,0.3814,0.1272,0.1184,0.257
1,565,Cotton,40.74,0.31,22,0.1140550917385265,0.5369,0.03,0.3252,measured,0.1045,0.5369,0.1214,0.096,0.1412
1,566,Cotton,13.09,0.195,22,0.2808860739766131,0.2832,0.31,-0.1282,measured,0.1744,0.2832,0.1669,0.181,0.1946
1,567,Cotton,2.22,0.149,22,0.4230612460997342,0.3118,-0.33,-0.4936,measured,0.1505,0.3118,0.1531,0.139,0.2456
1,568,Cotton,61.98,0.399,22,0.1505242195589567,0.7529,-2.15,0.7396,measured,0.0238,0.7529,0.1531,0.0241,0.0461
1,569,Groundnut,51.3,1.915,22,0.5757768329702583,0.39,2.08,-0.3669,measured,0.1925,0.2578,0.0746,0.0852,0.39
1,570,Cotton,97.04,0.546,22,1.6120899250143288,0.9601,0.59,2.4891,measured,0.0011,0.9601,0.0316,0.0002,0.0071
1,571,Groundnut,89.57,2.781,22,0.6626345621976223,0.3618,0.11,0.082,measured,0.1226,0.1982,0.1272,0.1902,0.3618
1,572,Cotton,50.12,0.35,22,0.6223063217066931,0.3733,0.79,0.5036,measured,0.1373,0.3733,0.238,0.1153,0.1361
1,573,Groundnut,82.17,2.613,22,1.273891552877008,0.4062,1.96,-0.0257,measured,0.1594,0.2855,0.0568,0.0921,0.4062
1,574,Cotton,44.94,0.328,22,0.7135218324367294,0.7159,0.04,0.4196,measured,0.0326,0.7159,0.0393,0.0149,0.1972
1,575,Groundnut,53.48,1.964,22,0.7889566409347055,0.2561,0.05,-0.3555,measured,0.1708,0.1816,0.1864,0.2051,0.2561
1,576,Groundnut,7.39,0.921,22,0.1748646271367337,0.2475,-1.09,-0.9174,measured,0.182,0.2208,0.1194,0.2302,0.2475
1,577,Cotton,78.02,0.467,22,0.1507729260125211,0.816,0.96,1.2567,measured,0.0243,0.816,0.1257,0.0095,0.0245
1,578,Cotton,66.42,0.418,22,0.282146896543282,0.471,0.79,0.836,measured,0.0875,0.471,0.3546,0.0523,0.0346
1,579,Cotton,75.31,0.455,22,0.4596120191386753,0.5048,-0.48,1.1302,measured,0.0364,0.5048,0.4131,0.0252,0.0205
1,580,Cotton,40.99,0.311,22,0.1585226202588837,0.5039,-0.42,0.3263,measured,0.0853,0.5039,0.0957,0.088,0.227
1,581,Cotton,39.26,0.304,22,0.3381779372622051,0.5608,-0.28,0.302,measured,0.099,0.5608,0.0889,0.0993,0.152
1,582,Cotton,76.05,0.458,22,0.3330963064426387,0.8823,-0.93,1.1508,measured,0.0074,0.8823,0.0747,0.0026,0.0331
1,583,Groundnut,45.65,1.787,22,0.7334427895405267,0.5847,0.85,-0.4076,measured,0.1143,0.1614,0.0291,0.1106,0.5847
1,584,Maize,82.69,3.058,22,0.8413062359421699,0.4638,0.61,1.2844,measured,0.0462,0.4469,0.4638,0.0246,0.0184
1,585,Cotton,81.48,0.481,22,0.3410882309356329,0.8837,-0.72,1.5303,measured,0.0104,0.8837,0.0897,0.005,0.0111
1,586,Bajra,97.14,4.037,22,0.1400604314572162,0.4157,1.52,0.1789,measured,0.1934,0.0732,0.0732,0.4157,0.2444
1,587,Cotton,51.6,0.356,22,0.1656896793481617,0.6656,0.58,0.5408,measured,0.0645,0.6656,0.1503,0.0323,0.0873
1,588,Bajra,70.71,3.219,22,0.1688590269462622,0.3521,-0.87,-0.2931,measured,0.1298,0.1266,0.0598,0.3521,0.3318
1,589,Bajra,1.43,1.076,22,0.0352974566787609,0.8122,-1.88,-1.8643,measured,0.0895,0.0034,0.0063,0.8122,0.0886
1,590,Cotton,36.54,0.293,22,0.1412877818025019,0.5807,0.03,0.2566,measured,0.0858,0.5807,0.1127,0.0706,0.1502
1,591,Cotton,0.74,0.143,22,0.1776757317516739,0.3032,-1.12,-0.6848,measured,0.1538,0.3032,0.0614,0.2142,0.2674
1,592,Cotton,48.64,0.344,22,0.6900126625425295,0.3301,0.03,0.4873,measured,0.0696,0.3301,0.2779,0.0721,0.2504
1,593,Groundnut,87.39,2.732,22,1.0611812859193357,0.383,-0.83,0.0581,measured,0.0822,0.2169,0.1783,0.1396,0.383
1,594,Cotton,93.09,0.53,22,1.4630833591899588,0.9734,0.48,2.3306,measured,0.001,0.9734,0.0206,0.0001,0.0048
