farm_id,crop_type,pred_se,r_health,r_wit,disagree
717,Cotton,0.04456633393008424,0.383248730964467,0.30456852791878175,0.07868020304568524
718,Bajra,0.06582263367053105,0.5886524822695035,0.8865248226950354,0.2978723404255319
719,Cotton,0.030702709182687183,0.6675126903553299,0.0025380710659898475,0.6649746192893401
720,Maize,0.09598069918225807,0.9375,0.041666666666666664,0.8958333333333334
721,Cotton,0.0401153878587322,0.6269035532994924,0.005076142131979695,0.6218274111675127
722,Cotton,0.028112742634608768,0.8654822335025381,0.007614213197969543,0.8578680203045685
723,Cotton,0.02988816215915829,0.8730964467005076,0.14213197969543148,0.7309644670050761
724,Cotton,0.03673433873391663,0.20812182741116753,0.01015228426395939,0.19796954314720813
725,Groundnut,0.022608332738183256,0.4027777777777778,0.18055555555555555,0.22222222222222224
726,Cotton,0.048435927274019276,0.3020304568527919,0.12690355329949238,0.17512690355329952
727,Groundnut,0.023906291417763438,0.7777777777777778,0.9305555555555556,0.1527777777777778
728,Bajra,0.026200503239815102,0.04964539007092199,0.04964539007092199,0.0
729,Cotton,0.02814728986221782,0.1548223350253807,0.03553299492385787,0.11928934010152284
730,Cotton,0.021001996096163947,0.6928934010152284,0.030456852791878174,0.6624365482233503
731,Groundnut,0.06656893950936353,0.9537037037037037,0.4675925925925926,0.4861111111111111
732,Cotton,0.05526812257674677,0.8147208121827412,0.47715736040609136,0.3375634517766498
733,Cotton,0.019683891239291144,0.8426395939086294,0.02284263959390863,0.8197969543147208
734,Maize,0.062332434661688,0.8333333333333334,0.3125,0.5208333333333334
735,Cotton,0.09476383662560174,0.8121827411167513,0.2512690355329949,0.5609137055837563
736,Cotton,0.08373054111211502,0.8071065989847716,0.22081218274111675,0.5862944162436547
737,Cotton,0.06369700593124464,0.733502538071066,0.22842639593908629,0.5050761421319797
738,Cotton,0.039417021207431346,0.233502538071066,0.9822335025380711,0.748730964467005
739,Cotton,0.023601700889965188,0.6142131979695431,0.08883248730964467,0.5253807106598984
740,Cotton,0.06250399944433982,0.2512690355329949,0.6065989847715736,0.3553299492385787
741,Rice,0.04635170690081497,0.9418604651162791,0.9534883720930233,0.011627906976744207
742,Cotton,0.16685581232483085,0.06472081218274112,0.37055837563451777,0.30583756345177665
743,Groundnut,0.06295007196978838,0.8657407407407407,0.8611111111111112,0.004629629629629539
744,Bajra,0.13349700180093982,0.6170212765957447,0.05673758865248227,0.5602836879432624
745,Rice,0.19233839926491766,0.10465116279069768,0.6511627906976745,0.5465116279069768
746,Rice,0.228727710506118,0.11627906976744186,0.8837209302325582,0.7674418604651163
747,Rice,0.06438803720794416,0.8255813953488372,0.7441860465116279,0.08139534883720934
748,Groundnut,0.07391669055448039,0.9490740740740741,0.9768518518518519,0.02777777777777779
749,Groundnut,0.07294128065990271,0.26851851851851855,0.9861111111111112,0.7175925925925926
750,Groundnut,0.06723833323152066,0.8611111111111112,0.7962962962962963,0.06481481481481488
751,Groundnut,0.07429765106273514,0.9722222222222222,0.9259259259259259,0.04629629629629628
752,Cotton,0.06384051225594796,0.6776649746192893,0.8807106598984772,0.20304568527918787
753,Cotton,0.07934012324479221,0.7182741116751269,0.6776649746192893,0.040609137055837574
754,Cotton,0.06901401617124217,0.8248730964467005,0.048223350253807105,0.7766497461928934
755,Cotton,0.07059708270752642,0.7817258883248731,0.7411167512690355,0.040609137055837574
756,Cotton,0.05464225434542612,0.7614213197969543,0.434010152284264,0.3274111675126903
757,Groundnut,0.05670759430033333,0.8194444444444444,0.9398148148148148,0.12037037037037035
758,Cotton,0.12648629193027533,0.8375634517766497,0.7893401015228426,0.048223350253807085
759,Groundnut,0.06523636393133975,0.9259259259259259,0.8287037037037037,0.09722222222222221
760,Bajra,0.08611339517714356,0.9574468085106383,0.475177304964539,0.4822695035460993
761,Groundnut,0.08471237079039937,0.9629629629629629,0.3194444444444444,0.6435185185185185
762,Bajra,0.048878887458096335,0.3191489361702128,0.24822695035460993,0.07092198581560286
763,Maize,0.0413653280133692,0.7083333333333334,0.9375,0.22916666666666663
764,Groundnut,0.05655230252562173,0.375,0.8657407407407407,0.4907407407407407
765,Groundnut,0.05653564858435122,0.6481481481481481,0.8564814814814815,0.20833333333333337
766,Cotton,0.09267339457464967,0.434010152284264,0.8477157360406091,0.41370558375634514
767,Groundnut,0.06663179491112349,0.06944444444444445,0.27314814814814814,0.2037037037037037
768,Bajra,0.06303338947824617,0.7730496453900709,0.8936170212765957,0.12056737588652477
769,Cotton,0.10515612809241048,0.2918781725888325,0.6345177664974619,0.34263959390862947
770,Cotton,0.08824314171239743,0.3426395939086294,0.5203045685279187,0.17766497461928932
771,Cotton,0.0915101668029521,0.03807106598984772,0.9593908629441624,0.9213197969543148
772,Cotton,0.09593841978705503,0.24873096446700507,0.7258883248730964,0.47715736040609136
773,Cotton,0.07382341917679097,0.12563451776649745,0.5380710659898477,0.4124365482233502
774,Maize,0.067654913922579,0.25,0.9583333333333334,0.7083333333333334
775,Groundnut,0.07818454532590226,0.4722222222222222,0.9444444444444444,0.4722222222222222
776,Bajra,0.06604816608855821,0.22695035460992907,0.8156028368794326,0.5886524822695035
777,Bajra,0.07163209376553636,0.1773049645390071,0.6382978723404256,0.46099290780141844
778,Bajra,0.046135382414340745,0.5390070921985816,0.2695035460992908,0.2695035460992908
779,Bajra,0.04811068651364483,0.03546099290780142,0.5602836879432624,0.524822695035461
780,Bajra,0.060845386728322556,0.09219858156028368,0.46099290780141844,0.36879432624113473
781,Groundnut,0.05385452455468156,0.05092592592592592,0.39814814814814814,0.3472222222222222
782,Groundnut,0.0477784784425014,0.4305555555555556,0.6296296296296297,0.19907407407407407
783,Cotton,0.05850525284441213,0.5558375634517766,0.6878172588832487,0.13197969543147214
784,Maize,0.03317347103632414,0.16666666666666666,0.6666666666666666,0.5
785,Groundnut,0.0321430588040945,0.06481481481481481,0.06018518518518518,0.004629629629629629
786,Groundnut,0.037141053664199064,0.10648148148148148,0.9583333333333334,0.8518518518518519
787,Bajra,0.05742002698810861,0.5035460992907801,0.5035460992907801,0.0
788,Bajra,0.09720812696426095,0.5319148936170213,0.9432624113475178,0.4113475177304965
789,Cotton,0.08003638653573933,0.23096446700507614,0.9111675126903553,0.6802030456852792
790,Groundnut,0.06771154698532726,0.33796296296296297,0.8009259259259259,0.46296296296296297
791,Groundnut,0.07697682894935062,0.9861111111111112,0.7592592592592593,0.22685185185185186
792,Bajra,0.1203448496056515,0.9148936170212766,0.9787234042553191,0.06382978723404253
793,Bajra,0.04859793761468134,0.44680851063829785,0.8226950354609929,0.375886524822695
794,Bajra,0.07920485903974833,0.524822695035461,0.9148936170212766,0.3900709219858156
795,Maize,0.06207347899515916,0.875,1.0,0.125
796,Cotton,0.07553513867090152,0.751269035532995,0.8248730964467005,0.07360406091370553
797,Cotton,0.0785513396385156,0.799492385786802,0.8553299492385786,0.055837563451776595
798,Cotton,0.11104767903188045,0.7868020304568528,0.9746192893401016,0.18781725888324874
799,Cotton,0.11696509607764988,0.07106598984771574,0.9238578680203046,0.8527918781725888
800,Maize,0.0899956951552921,0.22916666666666666,0.8333333333333334,0.6041666666666667
801,Groundnut,0.1130470985487948,0.25925925925925924,0.75,0.49074074074074076
802,Maize,0.08130188232864707,0.6666666666666666,0.8958333333333334,0.22916666666666674
803,Bajra,0.08137595802861432,0.8865248226950354,0.7943262411347518,0.0921985815602836
805,Bajra,0.18454403945791423,0.9858156028368794,0.2127659574468085,0.7730496453900709
807,Groundnut,0.13623098410391943,1.0,0.5972222222222222,0.4027777777777778
808,Groundnut,0.07592770842446643,0.9814814814814815,0.6203703703703703,0.36111111111111116
809,Maize,0.08723618398793681,0.0625,0.6041666666666666,0.5416666666666666
810,Cotton,0.07878279320264951,0.6065989847715736,0.565989847715736,0.040609137055837574
811,Bajra,0.05255459470114246,0.7446808510638298,0.3617021276595745,0.38297872340425526
812,Cotton,0.06881978541491197,0.6649746192893401,0.6421319796954315,0.022842639593908642
813,Cotton,0.061640379673522434,0.5862944162436549,0.12436548223350254,0.46192893401015234
814,Cotton,0.11327622387829246,0.8807106598984772,0.5431472081218274,0.3375634517766498
815,Bajra,0.08757321120726463,0.8368794326241135,0.48936170212765956,0.3475177304964539
816,Bajra,0.10419367212856098,0.40070921985815605,0.18439716312056736,0.2163120567375887
817,Cotton,0.08701399080337169,0.07868020304568528,0.41116751269035534,0.33248730964467005
818,Groundnut,0.1082063455848743,0.24537037037037038,0.4861111111111111,0.24074074074074073
819,Bajra,0.08633840547707564,0.7659574468085106,0.22695035460992907,0.5390070921985816
820,Groundnut,0.11134272163424781,0.3333333333333333,0.2638888888888889,0.06944444444444442
821,Bajra,0.08782016821091955,0.48936170212765956,0.6737588652482269,0.18439716312056736
822,Bajra,0.13102530351645264,0.3404255319148936,0.7304964539007093,0.39007092198581567
829,Groundnut,0.09900320452746199,0.9444444444444444,0.9814814814814815,0.03703703703703709
830,Cotton,0.060546652981370346,0.43908629441624364,0.6649746192893401,0.22588832487309646
831,Bajra,0.07608252329131837,0.8652482269503546,0.9645390070921985,0.09929078014184389
832,Cotton,0.05350955506653651,0.1116751269035533,0.550761421319797,0.4390862944162437
833,Cotton,0.08409785845414561,0.3248730964467005,0.6116751269035533,0.2868020304568528
834,Cotton,0.05905609685326829,0.27411167512690354,0.5329949238578681,0.2588832487309645
835,Maize,0.07084051968595406,0.2916666666666667,0.6875,0.3958333333333333
836,Groundnut,0.07953517553421148,0.4861111111111111,0.2175925925925926,0.2685185185185185
837,Bajra,0.15749210246912757,0.9397163120567376,0.41134751773049644,0.5283687943262412
838,Bajra,0.07966548147056354,0.14184397163120568,0.6524822695035462,0.5106382978723405
839,Cotton,0.05811975055323481,0.3756345177664975,0.6472081218274112,0.2715736040609137
840,Cotton,0.05086298306473549,0.26649746192893403,0.7106598984771574,0.44416243654822335
841,Cotton,0.08906080142099178,0.7741116751269036,0.7436548223350253,0.030456852791878264
842,Cotton,0.11251853595559821,0.5456852791878173,0.5279187817258884,0.017766497461928932
843,Bajra,0.0919113753359195,0.6312056737588653,0.44680851063829785,0.18439716312056742
844,Groundnut,0.024210196584591677,0.19444444444444445,0.18981481481481483,0.0046296296296296224
845,Cotton,0.024159064034540934,0.7208121827411168,0.9441624365482234,0.2233502538071066
846,Bajra,0.02389648811584478,0.10638297872340426,0.28368794326241137,0.17730496453900713
847,Cotton,0.048831674292361064,0.09137055837563451,0.06852791878172589,0.02284263959390863
848,Rice,0.020457492254170522,0.36046511627906974,0.1511627906976744,0.20930232558139533
849,Groundnut,0.018551189721805625,0.38425925925925924,0.23148148148148148,0.15277777777777776
850,Cotton,0.05767169453650878,0.700507614213198,0.850253807106599,0.14974619289340108
851,Bajra,0.07673002833816676,0.6950354609929078,0.7375886524822695,0.04255319148936165
852,Rice,0.07981369818639993,0.20930232558139536,0.6627906976744186,0.4534883720930232
853,Rice,0.07202759629245568,0.6395348837209303,0.5465116279069767,0.09302325581395354
854,Groundnut,0.0687409448402118,0.8703703703703703,0.7916666666666666,0.07870370370370372
855,Bajra,0.1874780786314864,0.8936170212765957,0.5673758865248227,0.32624113475177297
856,Bajra,0.07831004350618274,0.5957446808510638,0.5177304964539007,0.07801418439716312
857,Cotton,0.09393063660627078,0.2766497461928934,0.5456852791878173,0.2690355329949239
858,Bajra,0.0788914820480625,0.5815602836879432,0.6950354609929078,0.11347517730496459
859,Bajra,0.056265408499858054,0.7943262411347518,0.900709219858156,0.10638297872340419
860,Bajra,0.07306631478780932,0.23404255319148937,0.3049645390070922,0.07092198581560283
861,Cotton,0.05507176609010587,0.6954314720812182,0.817258883248731,0.12182741116751272
864,Bajra,0.05263636639909575,0.3262411347517731,0.11347517730496454,0.21276595744680854
865,Bajra,0.07241320287410137,0.6524822695035462,0.19148936170212766,0.4609929078014185
866,Cotton,0.0687322264404338,0.7106598984771574,0.5862944162436549,0.12436548223350252
867,Cotton,0.05772206116846455,0.5431472081218274,0.649746192893401,0.10659898477157359
868,Bajra,0.05769511954184671,0.9929078014184397,0.8297872340425532,0.16312056737588654
869,Bajra,0.06830862306121918,0.8156028368794326,0.8794326241134752,0.06382978723404265
870,Cotton,0.047500669546839895,0.7588832487309645,0.5076142131979695,0.25126903553299496
871,Maize,0.11395913757677538,0.375,0.8541666666666666,0.47916666666666663
872,Groundnut,0.12181431209022604,0.9398148148148148,0.6388888888888888,0.30092592592592593
873,Cotton,0.20803823359524823,0.6573604060913706,0.6928934010152284,0.035532994923857864
874,Maize,0.021133168253015783,0.5,0.125,0.375
875,Cotton,0.07271493499447719,0.7893401015228426,0.8654822335025381,0.07614213197969544
876,Groundnut,0.06988750819345782,0.8842592592592593,0.8194444444444444,0.06481481481481488
877,Groundnut,0.07164887800152604,0.5740740740740741,0.6435185185185185,0.06944444444444442
878,Cotton,0.04335490326660377,0.48223350253807107,0.8781725888324873,0.3959390862944162
879,Bajra,0.05477750470655225,0.6808510638297872,0.950354609929078,0.26950354609929084
880,Bajra,0.05867812647432661,0.6666666666666666,0.75177304964539,0.08510638297872342
881,Groundnut,0.07476704092967305,0.9212962962962963,0.7407407407407407,0.18055555555555558
882,Groundnut,0.08192236992735549,0.2916666666666667,0.41203703703703703,0.12037037037037035
883,Groundnut,0.04926912340696453,0.6435185185185185,0.8333333333333334,0.18981481481481488
884,Cotton,0.08161257659969741,0.22081218274111675,0.4796954314720812,0.25888324873096447
885,Groundnut,0.10203509460221623,0.6666666666666666,0.4722222222222222,0.19444444444444442
886,Groundnut,0.10374506748239265,0.5046296296296297,0.3101851851851852,0.19444444444444448
887,Bajra,0.0921873546826728,0.624113475177305,0.8439716312056738,0.21985815602836878
888,Bajra,0.05336361890156594,0.8297872340425532,0.2553191489361702,0.574468085106383
889,Groundnut,0.10764939121936758,0.24074074074074073,0.25,0.009259259259259273
890,Bajra,0.06867691815730131,0.2127659574468085,0.20567375886524822,0.007092198581560294
891,Bajra,0.06150409252198042,0.1276595744680851,0.49645390070921985,0.36879432624113473
892,Groundnut,0.08093065747337803,0.6296296296296297,0.9212962962962963,0.29166666666666663
893,Cotton,0.08943958220467173,0.7563451776649747,0.4086294416243655,0.3477157360406092
894,Bajra,0.10538443608635095,0.014184397163120567,0.3829787234042553,0.36879432624113473
895,Cotton,0.16560879633590753,0.46954314720812185,0.14974619289340102,0.3197969543147208
896,Bajra,0.0583800583051494,0.7163120567375887,0.6099290780141844,0.1063829787234043
897,Cotton,0.08351272615511694,0.6548223350253807,0.4543147208121827,0.20050761421319796
898,Cotton,0.07488280153169416,0.4543147208121827,0.748730964467005,0.29441624365482233
899,Cotton,0.09647319255102332,0.5913705583756346,0.48223350253807107,0.1091370558375635
900,Maize,0.07843607484079011,0.08333333333333333,0.7083333333333334,0.625
901,Cotton,0.16436319293910676,0.3096446700507614,0.8527918781725888,0.5431472081218274
902,Cotton,0.09075789332244424,0.4416243654822335,0.934010152284264,0.4923857868020305
903,Groundnut,0.11542443123633614,0.8564814814814815,0.9027777777777778,0.04629629629629628
904,Rice,0.16785949733117514,0.3488372093023256,0.9302325581395349,0.5813953488372092
905,Cotton,0.0805573830031615,0.6345177664974619,0.5812182741116751,0.053299492385786795
906,Cotton,0.08774817759179412,0.6802030456852792,0.4619289340101523,0.21827411167512695
907,Bajra,0.06209079322154503,0.19148936170212766,0.15602836879432624,0.035460992907801414
908,Cotton,0.06574952551692295,0.5279187817258884,0.11421319796954314,0.4137055837563452
909,Cotton,0.05506821311180935,0.5482233502538071,0.8121827411167513,0.2639593908629442
910,Cotton,0.09164191711570871,0.5736040609137056,0.8934010152284264,0.31979695431472077
911,Cotton,0.0867192279562213,0.48984771573604063,0.38578680203045684,0.10406091370558379
912,Cotton,0.16121981693350748,0.8401015228426396,0.39847715736040606,0.44162436548223355
913,Bajra,0.05452555029982764,0.24822695035460993,0.2907801418439716,0.04255319148936168
914,Groundnut,0.027704824482662954,0.10185185185185185,0.33796296296296297,0.2361111111111111
915,Bajra,0.09661323110563542,0.6099290780141844,0.3900709219858156,0.21985815602836878
916,Cotton,0.05919660237730026,0.2969543147208122,0.2182741116751269,0.07868020304568529
917,Groundnut,0.05371357591060131,0.8472222222222222,0.2916666666666667,0.5555555555555556
918,Groundnut,0.12066316138314949,0.6898148148148148,0.7268518518518519,0.03703703703703709
921,Bajra,0.06012037630323639,0.24113475177304963,0.6595744680851063,0.4184397163120567
925,Maize,0.08676224815068831,0.4583333333333333,0.5,0.041666666666666685
926,Cotton,0.06969590890120762,0.8324873096446701,0.23604060913705585,0.5964467005076143
927,Groundnut,0.06264683056548999,0.6990740740740741,0.6342592592592593,0.06481481481481477
928,Bajra,0.06068611112688104,0.8581560283687943,0.851063829787234,0.007092198581560294
929,Cotton,0.10205280604365745,0.6852791878172588,0.8883248730964467,0.20304568527918787
930,Groundnut,0.07827830468844114,0.3101851851851852,0.7222222222222222,0.41203703703703703
931,Rice,0.06167907593989089,1.0,0.9186046511627907,0.08139534883720934
932,Cotton,0.08286179202928921,0.5152284263959391,0.6802030456852792,0.1649746192893401
933,Cotton,0.11384118683733775,0.5888324873096447,0.39086294416243655,0.1979695431472081
934,Cotton,0.06616220162083225,0.5685279187817259,0.1598984771573604,0.40862944162436554
935,Rice,0.08748032392056536,0.4883720930232558,0.2441860465116279,0.2441860465116279
936,Maize,0.1045096972105326,0.5416666666666666,0.4375,0.10416666666666663
937,Cotton,0.03960380961661065,0.4619289340101523,0.13451776649746192,0.3274111675126904
938,Bajra,0.12369189717523497,0.2553191489361702,0.9078014184397163,0.6524822695035462
939,Cotton,0.06597185980453121,0.8045685279187818,0.9010152284263959,0.09644670050761417
940,Groundnut,0.058048956622781776,0.32407407407407407,0.46296296296296297,0.1388888888888889
941,Cotton,0.10040431265139727,0.8350253807106599,0.8984771573604061,0.06345177664974622
942,Groundnut,0.1590226085316646,0.5138888888888888,0.9675925925925926,0.4537037037037037
943,Groundnut,0.09536746816743971,0.4351851851851852,0.375,0.060185185185185175
944,Cotton,0.11539653938230952,0.5939086294416244,0.1802030456852792,0.41370558375634514
945,Cotton,0.06455812445153421,0.4035532994923858,0.1649746192893401,0.23857868020304568
946,Cotton,0.06187807995777366,0.2893401015228426,0.9543147208121827,0.6649746192893401
947,Groundnut,0.049948424240253655,0.6111111111111112,0.5231481481481481,0.08796296296296302
948,Bajra,0.061919085043511596,0.3617021276595745,0.1702127659574468,0.1914893617021277
949,Cotton,0.07494801049405159,0.7360406091370558,0.616751269035533,0.11928934010152281
950,Groundnut,0.07954765385333376,0.7407407407407407,0.7638888888888888,0.02314814814814814
951,Bajra,0.10874238566841621,0.8014184397163121,0.3971631205673759,0.4042553191489362
952,Bajra,0.07247771560849196,0.6028368794326241,0.9574468085106383,0.35460992907801425
953,Bajra,0.10579983948054168,0.8439716312056738,0.46808510638297873,0.375886524822695
954,Groundnut,0.1255085654971288,0.7916666666666666,0.6574074074074074,0.1342592592592592
955,Groundnut,0.060846548058834826,0.5277777777777778,0.7083333333333334,0.18055555555555558
956,Groundnut,0.0614673455846444,0.19907407407407407,0.39351851851851855,0.19444444444444448
957,Cotton,0.07784282364611249,0.7131979695431472,0.5152284263959391,0.19796954314720805
958,Bajra,0.062282641502738746,0.2624113475177305,0.2765957446808511,0.014184397163120588
959,Cotton,0.08516876186923152,0.31725888324873097,0.2563451776649746,0.06091370558375636
960,Groundnut,0.19647567656116247,0.004629629629629629,0.6620370370370371,0.6574074074074074
966,Rice,0.10230145982171089,0.09302325581395349,0.8953488372093024,0.8023255813953489
