farm_id,crop_type,p_assigned,entropy,yield_sd,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut
513,Bajra,0.3556,0.9474167532594847,0.6671994030836619,0.212,0.111,0.1377,0.3556,0.1837
514,Groundnut,0.2684,0.9701226864554529,0.9182446280623373,0.2049,0.2211,0.0928,0.2127,0.2684
515,Cotton,0.4838,0.8680165382937077,0.7326988288909604,0.0856,0.4838,0.1438,0.1353,0.1514
516,Bajra,0.3331,0.9484715540289265,0.8344742894956059,0.1813,0.1749,0.0853,0.3331,0.2254
517,Cotton,0.8048,0.36464088855618204,0.958114325663235,0.0008,0.8048,0.1667,0.0025,0.0252
518,Bajra,0.3711,0.8207447690957058,0.5619804581005649,0.1571,0.0227,0.0843,0.3711,0.3648
519,Cotton,0.6409,0.643491594419219,0.7827284543666716,0.0173,0.6409,0.1531,0.0275,0.1612
520,Cotton,0.4606,0.8161509037866942,0.7063741297099418,0.0395,0.4606,0.1608,0.0668,0.2722
521,Cotton,0.3756,0.9228858580879711,0.7862458540313852,0.0762,0.3756,0.2062,0.1338,0.2081
522,Cotton,0.2612,0.9879498945136177,0.7489797835428245,0.1391,0.2612,0.2065,0.1888,0.2044
523,Cotton,0.7772,0.4339276895979362,0.5402580959772654,0.0113,0.7772,0.0285,0.0103,0.1727
524,Groundnut,0.6073,0.7089069453963613,0.6432230530999333,0.1333,0.158,0.0169,0.0846,0.6073
525,Bajra,0.2584,0.9730946713158406,0.8512293527628478,0.2256,0.0971,0.222,0.2584,0.1969
526,Groundnut,0.4808,0.791661710602114,0.7638322327705586,0.0828,0.2935,0.0337,0.1091,0.4808
527,Groundnut,0.577,0.762004232564542,0.5225326364765901,0.1357,0.1067,0.036,0.1446,0.577
528,Groundnut,0.5749,0.739911265088811,0.4051719821610297,0.0977,0.0794,0.0336,0.2145,0.5749
529,Cotton,0.4467,0.8276301110074892,0.6246724515785635,0.0824,0.4467,0.0601,0.1035,0.3074
530,Groundnut,0.3738,0.9108477374876657,0.7151518269986595,0.2381,0.2073,0.0707,0.1101,0.3738
531,Groundnut,0.3235,0.9224730986029475,0.89808288811033,0.0571,0.2709,0.2081,0.1404,0.3235
532,Maize,0.3787,0.855800518729884,0.7302344937155575,0.0231,0.3084,0.3787,0.1454,0.1444
533,Cotton,0.7476,0.5003664444968492,0.8036684886540916,0.0057,0.7476,0.1461,0.0174,0.0832
534,Bajra,0.4522,0.8143415041322809,0.45167241636636635,0.1324,0.0476,0.0648,0.4522,0.303
535,Cotton,0.4479,0.8512362435305841,0.6203074490971321,0.0504,0.4479,0.0898,0.1665,0.2454
536,Groundnut,0.628,0.6623400048834945,0.5943894169930676,0.0112,0.1046,0.0592,0.197,0.628
537,Groundnut,0.4116,0.8714103510887538,0.5787088399610597,0.1797,0.1028,0.0477,0.2583,0.4116
538,Bajra,0.4471,0.7170664705981388,0.40576951307108666,0.1779,0.0075,0.0217,0.4471,0.3458
539,Cotton,0.6023,0.712965303165268,0.8295984930056987,0.0264,0.6023,0.1922,0.0736,0.1054
540,Cotton,0.4458,0.8546559241179207,0.932836946149969,0.0328,0.4458,0.2124,0.1332,0.1759
541,Cotton,0.3129,0.9219963465727611,0.6800905829973443,0.1663,0.3129,0.0511,0.2844,0.1854
542,Cotton,0.4003,0.833077214809743,0.6295557698720223,0.0444,0.4003,0.0955,0.1113,0.3484
543,Cotton,0.5087,0.7566349056713745,0.6787291461064623,0.0197,0.5087,0.1333,0.0621,0.2762
544,Groundnut,0.3575,0.9274618718822417,0.7989740101397573,0.0615,0.1944,0.202,0.1847,0.3575
545,Maize,0.3042,0.9550587013763958,0.6266746423221012,0.0815,0.1773,0.3042,0.2296,0.2073
546,Cotton,0.9424,0.15733474463912858,0.3996561700956563,0.0002,0.9424,0.0451,0.0003,0.0121
547,Groundnut,0.5824,0.7462836296105221,0.49348894121924286,0.0668,0.124,0.043,0.1838,0.5824
548,Groundnut,0.434,0.8735287832786378,0.5209228558411628,0.1068,0.105,0.0897,0.2646,0.434
549,Cotton,0.3648,0.909354035752198,0.6532077045763118,0.078,0.3648,0.0997,0.186,0.2715
550,Rice,0.4443,0.8712684270908985,0.5674134812669378,0.4443,0.1132,0.0607,0.1541,0.2277
551,Bajra,0.4515,0.8340527266016572,0.6701490724831046,0.2222,0.0507,0.0587,0.4515,0.2169
552,Bajra,0.5404,0.7051561240744356,0.35790659988254897,0.168,0.0174,0.0223,0.5404,0.252
553,Bajra,0.4264,0.8664350732120296,0.6165229222604599,0.1219,0.0633,0.1111,0.4264,0.2772
554,Bajra,0.4015,0.9098387606512264,0.6511628516133177,0.158,0.0806,0.1304,0.4015,0.2295
555,Groundnut,0.3905,0.7743085312431923,0.3564322560703066,0.1595,0.0288,0.0347,0.3865,0.3905
556,Cotton,0.972,0.08855823834394247,0.32851242567944366,0.0002,0.972,0.023,0.0002,0.0046
557,Cotton,0.9553,0.1292332606375114,0.44288202656340897,0.0005,0.9553,0.0361,0.0004,0.0077
558,Bajra,0.3784,0.8663745821700373,0.6648693244171358,0.13,0.0683,0.0864,0.3784,0.3369
559,Maize,0.4922,0.5099106561158004,1.264946097875888,0.0083,0.4826,0.4922,0.01,0.0069
560,Bajra,0.3875,0.9120810630793207,0.6370554583931451,0.1927,0.0629,0.1463,0.3875,0.2106
561,Cotton,0.4778,0.5818980518155304,1.2837588075165893,0.0181,0.4778,0.4647,0.0213,0.0182
562,Cotton,0.6078,0.5161142577279123,1.3757219231429678,0.0063,0.6078,0.3537,0.0076,0.0247
563,Cotton,0.6119,0.6031357679170704,1.1828993788931088,0.0288,0.6119,0.3007,0.0268,0.0318
564,Cotton,0.4034,0.8804939866051489,0.6641523312885896,0.0552,0.4034,0.1352,0.1298,0.2764
565,Cotton,0.5565,0.797356992074477,0.8265044520957185,0.0651,0.5565,0.1264,0.1032,0.1488
566,Cotton,0.301,0.9707485645185058,0.7690144782550171,0.1113,0.301,0.1781,0.1993,0.2102
567,Cotton,0.3348,0.93397711700427,0.669515495750479,0.0772,0.3348,0.1652,0.1547,0.2681
568,Cotton,0.7638,0.47816747656046027,0.940893158499516,0.0073,0.7638,0.156,0.0254,0.0475
569,Groundnut,0.4061,0.8867855802633232,0.8588926708036674,0.1627,0.264,0.0767,0.0904,0.4061
570,Cotton,0.9607,0.11610101203860426,0.4028539739924123,0.0002,0.9607,0.0317,0.0002,0.0072
571,Groundnut,0.3914,0.8996197090615538,0.7245475415176019,0.0519,0.2109,0.136,0.2098,0.3914
572,Cotton,0.3868,0.9186033331890602,1.114873733492498,0.0984,0.3868,0.2476,0.1239,0.1434
573,Groundnut,0.4215,0.8590721545891722,0.858294849502784,0.1314,0.2914,0.0582,0.0975,0.4215
574,Cotton,0.727,0.5021700341375889,0.547160096248137,0.0135,0.727,0.0401,0.0157,0.2037
575,Groundnut,0.2811,0.9664748323680756,0.7958645029418895,0.0912,0.196,0.2021,0.2295,0.2811
576,Groundnut,0.2644,0.9695565003578512,0.8087850801776947,0.1267,0.2321,0.1261,0.2507,0.2644
577,Cotton,0.8298,0.3664500561132398,0.7208867825076212,0.0064,0.8298,0.1284,0.01,0.0253
578,Cotton,0.4859,0.719849526441851,1.3453139513520835,0.0544,0.4859,0.3674,0.0559,0.0363
579,Cotton,0.5145,0.588031328499916,1.395037844729379,0.0148,0.5145,0.4229,0.0266,0.0212
580,Cotton,0.5156,0.804145533657189,0.8092017507137955,0.0565,0.5156,0.0983,0.0934,0.2362
581,Cotton,0.5708,0.7837627913306382,0.8227006149249043,0.0762,0.5708,0.0909,0.1047,0.1573
582,Cotton,0.8866,0.2745247908840167,0.6304218526863475,0.0015,0.8866,0.0754,0.0027,0.0338
583,Groundnut,0.6122,0.7132867055418515,0.5805768983392017,0.0734,0.1662,0.0301,0.118,0.6122
584,Maize,0.4761,0.5998320482680775,1.2607700185253983,0.0218,0.4568,0.4761,0.0261,0.0191
585,Cotton,0.8888,0.26248751339953913,0.9007967037030403,0.0039,0.8888,0.0907,0.0052,0.0114
586,Bajra,0.4407,0.8616983499810337,0.6483910784422627,0.1549,0.0749,0.0752,0.4407,0.2542
587,Cotton,0.6884,0.6122248998895483,0.8448264051384647,0.029,0.6884,0.1562,0.0346,0.0918
588,Bajra,0.3761,0.8579636750075991,0.6692390717394401,0.0838,0.1305,0.0619,0.3761,0.3477
589,Bajra,0.7241,0.4924959912608881,0.27187204478759336,0.19,0.0029,0.0054,0.7241,0.0775
590,Cotton,0.6094,0.7221520479982476,0.6321526219247927,0.0348,0.6094,0.1188,0.0768,0.1602
591,Cotton,0.3086,0.9251585314551743,0.5769120644421507,0.1259,0.3086,0.0627,0.226,0.2767
592,Cotton,0.347,0.8309471327360406,0.6833345820089809,0.0134,0.347,0.2934,0.0785,0.2676
593,Groundnut,0.4108,0.8572060452260054,0.6585945254632183,0.0189,0.2288,0.1889,0.1526,0.4108
594,Cotton,0.9741,0.08357802927502209,0.33603026957514087,0.0002,0.9741,0.0207,0.0001,0.0049
595,Cotton,0.9431,0.15361363272846817,0.6293036359586247,0.0005,0.9431,0.048,0.0005,0.008
596,Groundnut,0.328,0.9492200270630773,0.784567436855758,0.1,0.2371,0.1309,0.2042,0.328
597,Cotton,0.3866,0.9035469907850386,0.8527869287248503,0.0768,0.3866,0.2344,0.0949,0.2072
598,Cotton,0.2537,0.9699183485105892,0.6939279178754416,0.0898,0.2537,0.2023,0.2271,0.2272
599,Cotton,0.3045,0.9368477213177917,0.8101095651262784,0.0665,0.3045,0.273,0.1532,0.2029
600,Cotton,0.5107,0.8028302202706645,0.6773641363547562,0.0525,0.5107,0.1411,0.0665,0.2292
601,Bajra,0.2655,0.9810743937069237,0.932302532493411,0.1503,0.2209,0.1368,0.2655,0.2265
602,Cotton,0.7399,0.5182196944001072,0.8244214806099869,0.009,0.7399,0.159,0.0282,0.0639
603,Cotton,0.2451,0.9701674056534033,0.661020883185956,0.0899,0.2451,0.2288,0.2361,0.2001
604,Cotton,0.3826,0.9072820695314509,0.7253169742705765,0.0624,0.3826,0.1854,0.1292,0.2404
605,Cotton,0.7479,0.5243562583449586,0.743831089021421,0.0288,0.7479,0.1315,0.0135,0.0784
606,Bajra,0.4239,0.7923414766574602,0.4645402015014652,0.1987,0.0388,0.0284,0.4239,0.3102
607,Groundnut,0.5067,0.8265995485136155,0.6474076427917006,0.0897,0.2099,0.0654,0.1284,0.5067
608,Cotton,0.6301,0.5537588398366075,1.135043097063679,0.0039,0.6301,0.3016,0.0207,0.0437
609,Groundnut,0.3927,0.8907169586676991,0.8825680457693195,0.084,0.2916,0.121,0.1106,0.3927
610,Cotton,0.6244,0.6848187065099435,0.6903900437849326,0.0372,0.6244,0.115,0.0381,0.1854
611,Maize,0.3851,0.8918233863880052,0.43819467956347813,0.0868,0.0745,0.3851,0.1775,0.2762
612,Cotton,0.6697,0.6434024898918606,0.7481088759207644,0.0428,0.6697,0.1276,0.0294,0.1305
613,Cotton,0.4357,0.8995579039273129,0.7858825413985241,0.0975,0.4357,0.1616,0.1148,0.1904
614,Cotton,0.5884,0.7186405961079622,0.9300937348109147,0.0461,0.5884,0.2085,0.0364,0.1207
615,Cotton,0.9618,0.11221499690439547,0.4461348138668524,0.0003,0.9618,0.0321,0.0002,0.0055
616,Groundnut,0.4432,0.8396828225704348,0.46899958157685073,0.1632,0.0603,0.0615,0.2718,0.4432
617,Cotton,0.3104,0.9074761921082904,0.6520355054488914,0.0415,0.3104,0.1696,0.1706,0.308
618,Groundnut,0.3154,0.9497705261600397,0.7393517857543723,0.1108,0.1855,0.1212,0.2671,0.3154
619,Cotton,0.4938,0.8465106547709854,0.8060660972213652,0.0569,0.4938,0.1694,0.1333,0.1466
620,Bajra,0.3773,0.8957205895946339,0.5937734200037461,0.1549,0.1043,0.0723,0.3773,0.2912
621,Cotton,0.5108,0.7987780135591809,0.7760563659612861,0.0217,0.5108,0.1833,0.1125,0.1717
622,Groundnut,0.3393,0.9400683945135647,0.6605264069934469,0.1172,0.1252,0.1455,0.2728,0.3393
623,Bajra,0.3159,0.9317525371907087,0.7170626906623325,0.0748,0.148,0.167,0.3159,0.2943
624,Groundnut,0.4365,0.8770781849511147,0.6207630963635702,0.0987,0.1407,0.0791,0.245,0.4365
625,Cotton,0.6756,0.6395627045365615,0.7850353199428702,0.0287,0.6756,0.1214,0.0474,0.1269
626,Cotton,0.5053,0.808668256230208,0.7497784085592227,0.0448,0.5053,0.1853,0.0704,0.1942
627,Groundnut,0.3025,0.9447203140531322,0.6282041717832404,0.2265,0.1404,0.0782,0.2524,0.3025
628,Cotton,0.344,0.8992723111711656,0.7831741131614813,0.0387,0.344,0.2523,0.1324,0.2326
629,Maize,0.3515,0.9213176425061979,0.6312759338365224,0.0564,0.1703,0.3515,0.2427,0.1791
630,Cotton,0.2791,0.950085217456743,0.7189760698021458,0.0696,0.2791,0.1958,0.2639,0.1916
631,Cotton,0.3873,0.9028869218670923,0.7495071364189271,0.0533,0.3873,0.207,0.138,0.2144
632,Bajra,0.3405,0.9325890803823444,0.6919080410770713,0.0946,0.1268,0.1601,0.3405,0.278
633,Bajra,0.392,0.8291204604448722,0.5493893000553379,0.2953,0.0319,0.0562,0.392,0.2246
634,Bajra,0.3585,0.80751012989102,0.5388012823150293,0.3474,0.026,0.0422,0.3585,0.226
635,Bajra,0.4791,0.8301008347204609,0.526915112700023,0.0423,0.0912,0.2236,0.4791,0.1638
636,Cotton,0.3605,0.8843904821211453,0.6403431185423786,0.0955,0.3605,0.0909,0.1131,0.34
637,Bajra,0.4539,0.7950266058452089,0.42318575852930995,0.1018,0.0587,0.0531,0.4539,0.3325
638,Bajra,0.4608,0.7938505965698275,0.45211730350772217,0.1757,0.0507,0.0307,0.4608,0.282
639,Groundnut,0.4203,0.9015283143705977,0.6067279181026348,0.0725,0.1784,0.1367,0.192,0.4203
640,Bajra,0.2814,0.9664869505218854,0.8182138879351698,0.1936,0.1765,0.0983,0.2814,0.2502
641,Groundnut,0.3059,0.963994198304043,0.8458645732661377,0.1243,0.2195,0.1274,0.223,0.3059
642,Groundnut,0.4241,0.7723478628379514,0.9870650789499525,0.0473,0.3886,0.0523,0.0876,0.4241
643,Rice,0.371,0.9417331435835907,0.6334019201389404,0.371,0.1602,0.1012,0.1851,0.1824
644,Bajra,0.265,0.9774971761408647,0.9174502009281394,0.2552,0.1365,0.1455,0.265,0.1977
645,Cotton,0.9187,0.20797829749031257,0.6766250205948419,0.0013,0.9187,0.0627,0.0012,0.0161
646,Bajra,0.28,0.9592238709105876,0.726429775610036,0.1928,0.0961,0.156,0.28,0.2752
647,Cotton,0.7831,0.49677120863404134,0.5865598854036852,0.0292,0.7831,0.0756,0.0291,0.0831
648,Cotton,0.841,0.3659117640727995,0.620895416104207,0.0042,0.841,0.0657,0.0076,0.0815
649,Cotton,0.2702,0.9582724891409103,0.8465234906165994,0.079,0.2702,0.2568,0.2111,0.1829
650,Groundnut,0.3587,0.870644988680495,0.5253055598796503,0.1979,0.0619,0.0643,0.3172,0.3587
651,Bajra,0.423,0.8159576255836201,0.5111638245713351,0.2355,0.046,0.0347,0.423,0.2607
652,Cotton,0.2771,0.970475910422921,0.8429584953139619,0.1222,0.2771,0.2419,0.2223,0.1365
653,Cotton,0.2835,0.9784584739311085,0.7985264632202121,0.1204,0.2835,0.2122,0.1926,0.1912
654,Bajra,0.3363,0.9417057572457873,0.816765221056072,0.1076,0.1288,0.1589,0.3363,0.2683
655,Groundnut,0.4082,0.8718022444963878,0.5837005703744703,0.0884,0.1285,0.0778,0.2971,0.4082
656,Bajra,0.278,0.9557155688364198,0.7982234142242034,0.1043,0.1246,0.2177,0.278,0.2753
657,Bajra,0.4065,0.8193228282599346,0.42763488613459766,0.1241,0.0469,0.0679,0.4065,0.3547
658,Bajra,0.3469,0.8772916371001673,0.6496616890009794,0.1538,0.0909,0.0615,0.3469,0.3468
659,Cotton,0.4266,0.8718783742248135,0.7474895809872257,0.0511,0.4266,0.2076,0.1011,0.2137
660,Maize,0.2699,0.9550888136199391,0.5637510117227995,0.0773,0.1764,0.2699,0.2085,0.2678
661,Cotton,0.73,0.5371321543899528,0.8392514661639666,0.0143,0.73,0.1383,0.0172,0.1002
662,Cotton,0.9774,0.07538612310264368,0.386329621853766,0.0003,0.9774,0.018,0.0002,0.0041
663,Cotton,0.6264,0.6775907769925983,0.6266542586865611,0.0339,0.6264,0.0958,0.0432,0.2008
664,Groundnut,0.4219,0.8324823229399956,0.49351328435715835,0.2974,0.0898,0.0297,0.1612,0.4219
665,Cotton,0.7397,0.496868023163826,0.5670204307395083,0.0291,0.7397,0.024,0.0167,0.1905
666,Cotton,0.8222,0.32841980918797975,1.2238427967119307,0.0014,0.8222,0.1632,0.0019,0.0113
667,Cotton,0.7056,0.5752842633492586,0.6884370149436841,0.0169,0.7056,0.0941,0.0274,0.1561
668,Groundnut,0.2957,0.9343052662700847,0.6581258318900206,0.2027,0.1402,0.0693,0.2921,0.2957
669,Bajra,0.287,0.9176423113573479,0.7647719477195271,0.2644,0.1004,0.0658,0.287,0.2824
670,Bajra,0.4154,0.7973852482745178,0.5366791867263425,0.2182,0.0404,0.0262,0.4154,0.2999
671,Cotton,0.786,0.5009746893357999,0.5499753034151401,0.0461,0.786,0.0587,0.033,0.0762
672,Groundnut,0.6148,0.6926804995613518,0.3842486030341656,0.1029,0.0487,0.0329,0.2006,0.6148
673,Cotton,0.3391,0.9614374785707694,0.6352443900234264,0.1325,0.3391,0.1445,0.1998,0.1841
674,Bajra,0.2531,0.9760053714064901,0.8591090219914551,0.221,0.1011,0.2213,0.2531,0.2035
675,Groundnut,0.2765,0.9667838981124982,0.7267902330234784,0.1022,0.1709,0.1886,0.2619,0.2765
676,Groundnut,0.5891,0.6343404001198337,0.3024395556956315,0.0703,0.0197,0.0221,0.2988,0.5891
677,Groundnut,0.4724,0.8478932344798542,0.585509710097347,0.1706,0.0792,0.0657,0.2122,0.4724
678,Maize,0.4628,0.7062562970927286,0.9771044288242337,0.025,0.3992,0.4628,0.0427,0.0703
679,Cotton,0.7837,0.410757637254511,0.9379044920806036,0.0028,0.7837,0.1731,0.0082,0.0322
680,Cotton,0.4683,0.6439179657320403,1.1244742075112826,0.013,0.4683,0.4354,0.0326,0.0506
681,Cotton,0.9013,0.2567093482639939,0.4957072804147908,0.0029,0.9013,0.058,0.0044,0.0334
682,Cotton,0.6167,0.587466103620469,0.9924073377767829,0.0056,0.6167,0.2606,0.0038,0.1133
683,Cotton,0.2942,0.9676881277328783,0.7843612686905456,0.1081,0.2942,0.1871,0.2423,0.1683
684,Cotton,0.5262,0.8193337301053528,0.8170973589906065,0.0552,0.5262,0.1386,0.1179,0.1621
685,Groundnut,0.3595,0.9152356641804502,0.6421377179530775,0.2002,0.1894,0.0471,0.2038,0.3595
686,Groundnut,0.4533,0.8849245695009529,0.619912880087136,0.147,0.1233,0.0845,0.192,0.4533
687,Cotton,0.3498,0.933730912144485,0.6498600732495924,0.1495,0.3498,0.0878,0.1534,0.2595
688,Groundnut,0.3478,0.8921863423098004,0.48626770621841076,0.1664,0.0602,0.1047,0.3209,0.3478
689,Rice,0.5302,0.6974547004213218,0.3241125212324765,0.5302,0.0232,0.0119,0.1563,0.2783
690,Rice,0.4038,0.8913352345339427,0.6110797701907283,0.4038,0.1731,0.061,0.115,0.2471
691,Rice,0.3053,0.884641072693693,0.40786231391639494,0.3053,0.0482,0.08,0.2643,0.3022
692,Bajra,0.3491,0.8945646658905709,0.6152756424803973,0.2867,0.0532,0.0994,0.3491,0.2116
693,Cotton,0.3262,0.9343731574898754,0.7587802694372626,0.057,0.3262,0.1941,0.2061,0.2167
694,Cotton,0.9626,0.1138538421827393,0.4606349617233415,0.0007,0.9626,0.0289,0.0004,0.0073
695,Groundnut,0.3179,0.9331541053423349,0.9961599202344023,0.06,0.26,0.1733,0.1888,0.3179
696,Cotton,0.6967,0.5811149840685584,0.8294397836221133,0.02,0.6967,0.163,0.0205,0.0997
697,Cotton,0.6509,0.6525523959495971,0.9028968779401036,0.0351,0.6509,0.1883,0.0393,0.0864
698,Cotton,0.4439,0.8270967382297404,1.0485709352016903,0.0366,0.4439,0.2783,0.0764,0.1648
699,Groundnut,0.2414,0.9884482909276258,0.8716662250361245,0.2388,0.1753,0.142,0.2024,0.2414
700,Bajra,0.437,0.748146692608388,0.45737838859710533,0.275,0.016,0.0183,0.437,0.2536
701,Bajra,0.3536,0.9145552528355434,0.7106342005879557,0.2548,0.089,0.0842,0.3536,0.2184
702,Groundnut,0.3403,0.893972245623436,0.5899126474890034,0.2205,0.112,0.0433,0.2839,0.3403
703,Cotton,0.7553,0.523205193426708,0.8323299156069461,0.0282,0.7553,0.1293,0.0248,0.0625
704,Bajra,0.3536,0.8195193078003118,0.49149620848660625,0.2584,0.0332,0.0381,0.3536,0.3167
705,Cotton,0.8964,0.25944007607101344,0.6598268895098028,0.0017,0.8964,0.0717,0.0053,0.0249
706,Bajra,0.4143,0.90356625446173,0.6927706849901724,0.1304,0.0893,0.1332,0.4143,0.2327
707,Cotton,0.3337,0.9091079644409501,0.7747643656282339,0.0552,0.3337,0.2658,0.1121,0.2332
708,Groundnut,0.4488,0.8477540891397561,0.6889305690163647,0.2294,0.1901,0.0449,0.0868,0.4488
709,Groundnut,0.3778,0.9153578139157261,0.6324762060000637,0.1232,0.1331,0.0966,0.2693,0.3778
710,Cotton,0.6194,0.5461746608742235,1.4257536389546506,0.0135,0.6194,0.3263,0.021,0.0198
711,Cotton,0.6763,0.6379727427021815,0.7541719046178778,0.0246,0.6763,0.1047,0.0556,0.1389
712,Cotton,0.3875,0.9085808299227048,0.697888709533301,0.0778,0.3875,0.1958,0.1057,0.2331
713,Cotton,0.7365,0.5493092840048605,0.9318037028500726,0.0208,0.7365,0.1325,0.033,0.0773
714,Rice,0.3033,0.9252234395236156,0.48763203511839015,0.3033,0.1121,0.0679,0.261,0.2557
715,Cotton,0.5596,0.5130875752966545,1.3917092940261337,0.0033,0.5596,0.4085,0.006,0.0226
716,Groundnut,0.3088,0.95624543695497,0.7530427803250124,0.1032,0.2365,0.1333,0.2182,0.3088
717,Cotton,0.4112,0.9140107835889139,0.7884076097604269,0.0969,0.4112,0.1648,0.1233,0.2039
718,Bajra,0.2853,0.9626115095322076,0.9148675839184502,0.159,0.1637,0.1133,0.2853,0.2787
719,Cotton,0.51,0.693416936400048,1.374361068747743,0.0415,0.51,0.3611,0.0506,0.0369
720,Maize,0.4866,0.7132548625388031,1.2226231669182213,0.0419,0.3692,0.4866,0.0705,0.0318
721,Cotton,0.4953,0.651596462287075,1.38265704391446,0.0295,0.4953,0.4068,0.0346,0.0338
722,Cotton,0.6631,0.46830115355675894,1.4838277007557623,0.0044,0.6631,0.3114,0.0061,0.015
723,Cotton,0.821,0.3439512723791508,1.2215447935282033,0.003,0.821,0.1571,0.0031,0.0158
724,Cotton,0.6348,0.6721495102070579,1.1843370059257363,0.0633,0.6348,0.2031,0.0396,0.059
725,Groundnut,0.3578,0.9230802183500034,0.6894050823220643,0.2691,0.1294,0.0824,0.1614,0.3578
726,Cotton,0.3011,0.9567258849763915,0.8817664788750673,0.1015,0.3011,0.2691,0.1711,0.1572
727,Groundnut,0.6296,0.6337078471909451,0.6984038430796466,0.0924,0.229,0.0089,0.0401,0.6296
728,Bajra,0.3197,0.9088629266499338,0.5544097606163655,0.2079,0.056,0.115,0.3197,0.3015
729,Cotton,0.3457,0.8925231922563196,1.00966357917776,0.0788,0.3457,0.3411,0.1225,0.1118
730,Cotton,0.5334,0.5966313703515145,1.3887049481733051,0.0174,0.5334,0.3979,0.0241,0.0272
731,Groundnut,0.302,0.9131639992646429,0.9390218950073963,0.0484,0.2991,0.1338,0.2167,0.302
732,Cotton,0.8881,0.29816810049942266,0.6146588703456412,0.0088,0.8881,0.0573,0.0135,0.0323
733,Cotton,0.6156,0.5275108175207079,1.4476141042656119,0.0083,0.6156,0.34,0.0135,0.0226
734,Maize,0.6175,0.6267326113175751,0.9542372313962831,0.0158,0.2704,0.6175,0.0519,0.0444
735,Cotton,0.6505,0.5115099578925395,1.17419059806851,0.004,0.6505,0.3044,0.0181,0.023
736,Cotton,0.638,0.6484040003857542,0.921399254625846,0.0193,0.638,0.2002,0.0363,0.1063
737,Cotton,0.4524,0.8000322953256912,1.0257898257325835,0.0276,0.4524,0.3143,0.0887,0.117
738,Cotton,0.3534,0.9062066979491461,0.6514020301478044,0.0531,0.3534,0.1758,0.1376,0.2802
739,Cotton,0.5248,0.7517529264268352,0.6968458952908839,0.0205,0.5248,0.1749,0.0495,0.2302
740,Cotton,0.3588,0.9039973236576108,0.6748161192110311,0.0511,0.3588,0.1423,0.1714,0.2764
741,Rice,0.9881,0.049178673166133266,0.10990904494903445,0.9881,0.0023,0.0014,0.0037,0.0043
742,Cotton,0.9824,0.06461670034929629,0.34538858713029424,0.0108,0.9824,0.0052,0.0,0.0016
743,Groundnut,0.3021,0.9228232566494898,0.7523780060928277,0.0514,0.1933,0.1607,0.2925,0.3021
744,Bajra,0.4201,0.7882451722694901,0.4443532027873065,0.0788,0.0559,0.0636,0.4201,0.3817
745,Rice,0.9731,0.09188803535408059,0.18935309415882196,0.9731,0.0181,0.0016,0.0008,0.0065
746,Rice,0.852,0.29333404453573,0.47920617367004664,0.852,0.1355,0.0043,0.0004,0.0079
747,Rice,0.9906,0.04057375019674544,0.1026534193691911,0.9906,0.0012,0.0015,0.0038,0.0029
748,Groundnut,0.3885,0.864266433214538,0.5992906241311654,0.0638,0.116,0.1016,0.3302,0.3885
749,Groundnut,0.367,0.9069636979548193,0.6128277361097528,0.1714,0.1695,0.0472,0.2449,0.367
750,Groundnut,0.4307,0.874736804516713,0.6914499725432385,0.088,0.16,0.0738,0.2475,0.4307
751,Groundnut,0.3986,0.8593877144994522,0.8710064475150646,0.0622,0.3086,0.0713,0.1593,0.3986
752,Cotton,0.6393,0.6663073995453878,0.7998329395572811,0.0143,0.6393,0.1611,0.0637,0.1215
753,Cotton,0.4179,0.8676244432307175,0.7455617253182899,0.0345,0.4179,0.1424,0.1604,0.2448
754,Cotton,0.5338,0.7340841961280747,1.0506629250853796,0.0133,0.5338,0.2717,0.086,0.0952
755,Cotton,0.9592,0.11360048323341848,0.5249593528048704,0.0001,0.9592,0.0375,0.0001,0.0031
756,Cotton,0.6723,0.55376583461171,0.9791326225241778,0.0065,0.6723,0.2421,0.0228,0.0563
757,Groundnut,0.4342,0.8552898900896669,0.741069595247096,0.0491,0.2671,0.0982,0.1514,0.4342
758,Cotton,0.6751,0.6130100330484696,0.922252126177476,0.0134,0.6751,0.1582,0.0367,0.1166
759,Groundnut,0.2819,0.9319531038865208,0.8700212647476965,0.0727,0.2599,0.1148,0.2706,0.2819
760,Bajra,0.3071,0.9357945432110301,1.0943768068459923,0.0884,0.295,0.1187,0.3071,0.1907
761,Groundnut,0.3159,0.915498229903762,0.9226132274921934,0.0415,0.2301,0.2554,0.157,0.3159
762,Bajra,0.4135,0.8661761520887031,0.5324823534132,0.2133,0.0482,0.0861,0.4135,0.2389
763,Maize,0.3951,0.8258718673963761,0.8113214810579706,0.0189,0.3299,0.3951,0.103,0.1531
764,Groundnut,0.3394,0.9164300346120707,0.6593042676821252,0.1643,0.1376,0.0657,0.2929,0.3394
765,Groundnut,0.3331,0.9332959499258454,0.660210850292962,0.1184,0.1415,0.1133,0.2937,0.3331
766,Cotton,0.4091,0.8991386655738834,0.7457082810536805,0.0588,0.4091,0.1422,0.1967,0.1932
767,Groundnut,0.3639,0.9271432426120698,0.7109096953210665,0.1233,0.2305,0.083,0.1992,0.3639
768,Bajra,0.363,0.9008274598343489,0.7347755447282994,0.111,0.1254,0.0882,0.363,0.3123
